"","1987-08-31","1987-11-30","1988-02-29","1988-05-27","1988-08-29","1988-11-28","1989-02-27","1989-05-26","1989-08-28","1989-11-27","1990-03-05","1990-06-04","1990-08-31","1990-12-03","1991-03-04","1991-06-03","1991-08-30","1991-12-02","1992-03-02","1992-06-08","1992-08-31","1992-11-30","1993-03-01","1993-05-28","1993-08-30","1993-11-29","1994-02-28","1994-05-27","1994-08-29","1994-11-28","1995-03-02","1995-05-26","1995-08-30","1995-11-29","1996-03-06","1996-06-05","1996-09-04","1996-12-04","1997-03-05","1997-06-04","1997-09-03","1997-12-03","1998-03-04","1998-06-03","1998-09-17","1998-12-08","1999-03-03","1999-06-02","1999-09-16","1999-12-20","2000-02-23","2000-05-24","2000-09-14","2000-11-29","2001-02-21","2001-05-31","2001-09-19","2001-12-05","2002-02-26","2002-05-29","2002-09-19","2002-12-04","2003-02-26","2003-05-21","2003-09-17","2003-12-17","2004-02-25","2004-05-19","2004-08-25","2004-11-17","2005-02-04","2005-04-01","2005-06-30","2005-10-06","2005-12-30","2006-03-31","2006-06-30","2006-10-05","2006-12-29","2007-04-05","2007-07-06","2007-10-12","2008-01-07","2008-04-04","2008-07-03","2008-10-09","2009-01-05","2009-04-06","2009-07-06","2009-10-09","2010-01-04","2010-04-05","2010-07-02","2010-10-08","2011-01-03","2011-04-04","2011-07-01","2011-10-07","2011-12-30","2012-04-03","2012-06-29","2012-10-05","2012-12-28","2013-04-08","2013-07-08","2013-10-11","2014-01-06","2014-04-07","2014-07-07","2014-10-06","2015-01-05","2015-04-06","2015-07-06","2015-10-05","2016-01-04","2016-04-04","2016-07-01"
"Dividend",0.00463,0.00463,0.00463,0.00463,0.00463,0.00463,0.00556,0.00556,0.00704,0.00704,0.00704,0.00704,0.00926,0.00926,0.00926,0.01185,0.01185,0.01185,0.01185,0.01185,0.01185,0.01185,0.01185,0.01481,0.01481,0.01481,0.01481,0.01778,0.01778,0.01778,0.01778,0.01778,0.01778,0.01778,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.01467,0.02133,0.022,0.022,0.023,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.022,0.045,0.045,0.045,0.045,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.1,0.1,0.1,0.1,0.113,0.113,0.113,0.113,0.125,0.125,0.125,0.125,0.15,0.15,0.2,0.2,0.22,0.22,0.22,0.22,0.23,0.23,0.23,0.23,0.23,0.23
