"","1982-03-08","1982-06-08","1982-09-07","1982-12-07","1983-03-08","1983-06-07","1983-09-06","1983-12-13","1984-03-06","1984-06-05","1984-09-04","1984-12-11","1985-03-05","1985-06-04","1985-09-03","1985-12-10","1986-03-04","1986-06-03","1986-09-02","1986-12-09","1987-03-03","1987-06-02","1987-08-31","1987-12-08","1988-03-08","1988-06-07","1988-09-06","1988-12-13","1989-03-07","1989-06-06","1989-09-05","1989-12-12","1990-03-06","1990-06-05","1990-09-04","1990-12-11","1991-03-05","1991-06-04","1991-09-03","1991-12-10","1992-03-03","1992-06-02","1992-09-01","1992-12-08","1993-03-02","1993-06-01","1993-09-03","1993-12-07","1994-03-01","1994-06-06","1994-09-02","1994-12-13","1995-02-28","1995-05-30","1995-08-31","1995-12-14","1996-02-29","1996-05-30","1996-08-29","1996-11-27","1997-01-14","1997-02-27","1997-05-29","1997-08-28","1997-12-11","1998-02-26","1998-05-28","1998-08-28","1998-12-10","1999-02-25","1999-06-03","1999-09-02","1999-11-29","2000-03-02","2000-06-01","2000-08-31","2000-12-14","2001-03-01","2001-05-31","2007-08-27","2007-11-13","2008-02-28","2008-05-29","2008-08-27","2008-11-13","2009-02-26","2009-05-28","2009-08-27","2009-11-12","2010-02-24","2010-05-26","2010-08-26","2010-11-15","2011-02-24","2011-05-26","2011-08-29","2011-11-14","2012-02-27","2012-05-29","2012-08-29","2012-11-14","2013-02-26","2013-05-29","2013-08-28","2013-11-13","2014-02-26","2014-05-28","2014-08-27","2014-11-12","2015-02-25","2015-05-27","2015-08-27","2015-11-10","2016-02-23","2016-05-26","2016-08-29"
"Dividend",0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02417,0.02667,0.02667,0.02667,0.02667,0.02917,0.02917,0.02917,0.02917,0.02917,0.02917,0.02917,0.02917,0.03083,0.03083,0.03083,0.03083,0.03333,0.03333,0.03333,0.03333,0.075,0.0375,0.0375,0.0375,0.04167,0.04167,0.04167,0.04167,0.1,0.05,0.05,0.05,0.05667,0.05667,0.05667,0.05667,0.05667,0.05667,0.05667,0.05667,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,2.33333,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.075,0.075,0.075,0.075,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.12,0.12,0.12,0.12,0.135,0.135,0.135
