"","1982-01-14","1982-04-20","1982-07-14","1982-10-19","1983-01-14","1983-04-19","1983-07-14","1983-10-18","1984-01-16","1984-04-16","1984-07-16","1984-10-16","1985-01-14","1985-04-16","1985-07-16","1985-10-15","1986-01-13","1986-04-15","1986-07-15","1986-10-14","1987-01-13","1987-04-13","1987-07-14","1987-10-20","1988-01-13","1988-04-19","1988-07-14","1988-10-18","1989-01-13","1989-04-18","1989-07-14","1989-10-17","1990-01-16","1990-04-17","1990-07-16","1990-10-16","1991-01-15","1991-04-16","1991-07-16","1991-10-15","1992-01-14","1992-04-13","1992-07-14","1992-10-20","1993-01-13","1993-04-20","1993-07-14","1993-10-19","1994-01-13","1994-04-19","1994-07-14","1994-10-18","1995-01-13","1995-04-18","1995-07-18","1995-10-19","1996-01-18","1996-04-18","1996-07-18","1996-10-17","1997-01-16","1997-04-17","1997-07-17","1997-10-16","1998-01-15","1998-04-16","1998-07-16","1998-10-22","1999-01-15","1999-04-22","1999-07-16","1999-10-21","2000-01-18","2000-04-19","2000-07-18","2000-10-18","2001-01-18","2001-04-19","2001-07-18","2001-10-18","2002-01-17","2002-04-18","2002-07-18","2002-10-17","2003-01-16","2003-04-16","2003-07-17","2003-10-16","2004-01-15","2004-04-22","2004-07-16","2004-10-21","2005-01-18","2005-04-21","2005-07-20","2005-10-20","2006-01-18","2006-04-20","2006-07-18","2006-10-19","2007-01-18","2007-04-19","2007-07-18","2007-10-18","2008-01-17","2008-04-17","2008-07-17","2008-10-16","2009-01-15","2009-04-16","2009-07-16","2009-10-22","2010-01-15","2010-04-22","2010-07-16","2010-10-21","2011-01-18","2011-04-20","2011-07-18","2011-10-20","2012-01-18","2012-04-19","2012-07-18","2012-10-18","2012-12-20","2013-04-18","2013-07-18","2013-10-17","2014-01-16","2014-04-16","2014-07-17","2014-10-16","2015-01-15","2015-04-16","2015-07-16","2015-10-22","2016-01-15","2016-04-21","2016-07-18"
"Dividend",0.08438,0.08438,0.08438,0.04688,0.04688,0.04688,0.04688,0.04688,0.04688,0.04688,0.04688,0.01563,0.01563,0.01563,0.01563,0.01563,0.01563,0.01563,0.01563,0.01563,0.01563,0.01563,0.01563,0.01563,0.02338,0.02338,0.02375,0.02375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.0375,0.0375,0.0625,0.0625,0.0875,0.0875,0.0875,0.0875,0.1,0.1,0.1,0.1,0.125,0.125,0.125,0.125,0.15,0.15,0.15,0.15,0.1625,0.1625,0.1625,0.1625,0.17,0.17,0.17,0.17,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.185,0.185,0.185,0.205,0.205,0.205,0.205,0.25,0.25,0.25,0.25,0.3,0.3,0.3,0.3,0.36,0.36,0.36,0.36,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.44,0.44,0.44,0.44,0.46,0.46,0.46,0.46,0.52,0.52,0.52,0.52,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.77,0.77,0.77,0.77,0.77
