"","1993-08-26","1993-11-24","1994-02-23","1994-05-25","1994-08-26","1994-11-25","1995-02-23","1995-05-25","1995-08-30","1995-11-29","1996-02-28","1996-05-28","1996-09-12","1996-11-27","1997-03-06","1997-05-29","1997-08-28","1997-12-17","1998-02-26","1998-05-29","1998-08-28","1998-12-16","1999-02-25","1999-04-28","1999-05-28","1999-09-09","1999-12-01","2000-02-28","2000-06-05","2000-09-14","2000-12-15","2001-02-27","2001-06-04","2001-09-13","2001-09-17","2001-12-13","2002-03-14","2002-06-03","2002-09-13","2002-12-11","2003-02-27","2003-06-02","2003-09-24","2003-12-17","2004-02-26","2004-05-27","2004-09-09","2004-12-21","2005-02-25","2005-06-08","2005-09-22","2005-12-14","2006-02-27","2006-06-07","2006-09-27","2006-12-20","2007-02-27","2007-06-15","2007-09-26","2007-12-26","2008-03-13","2008-06-04","2008-09-11","2011-08-10","2011-12-20","2012-02-27","2012-05-18","2012-09-21","2012-12-13","2013-02-19","2013-05-17","2013-09-20","2013-12-12","2014-02-13","2014-04-02","2014-05-16","2014-05-20","2014-06-05","2014-06-11","2014-09-18","2014-12-18","2015-02-13","2015-05-15","2015-09-16","2015-12-17","2016-02-18","2016-05-26","2016-09-27"
"Dividend",0.09,0.045,0.045,0.045,0.055,0.055,0.055,0.055,0.0575,0.065,0.065,0.065,0.07,0.07,0.07,0.07,0.075,0.075,0.075,0.075,0.09,0.09,0.09,0.091,0.09,0.11,0.11,0.11,0.11,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.1,0.1,0.1,0.12,0.12,0.12,0.12,0.25,0.25,0.25,0,0.25,0,0,0,0.3,0.3,0.3,0.3,0.375,0.375,0.375,0.375,0.48
