"","1989-07-26","1989-10-26","1990-01-26","1990-04-25","1990-07-26","1990-10-26","1991-01-28","1991-04-25","1991-07-26","1991-10-29","1992-01-28","1992-04-27","1992-07-28","1992-10-27","1993-01-26","1993-04-27","1993-07-27","1993-10-26","1994-01-26","1994-04-26","1994-07-26","1994-10-26","1995-01-26","1995-04-25","1995-07-28","1995-10-30","1996-01-30","1996-04-29","1996-07-30","1996-10-30","1997-02-12","1997-05-12","1997-08-12","1997-11-12","1998-02-11","1998-05-11","1998-08-11","1998-11-10","1999-02-10","1999-05-10","1999-08-10","1999-11-09","2000-02-08","2000-05-08","2000-08-08","2000-11-08","2001-02-07","2001-05-07","2001-08-07","2002-02-06","2002-05-06","2002-08-06","2002-11-06","2003-02-05","2003-05-05","2003-08-05","2003-11-05","2004-02-03","2004-05-03","2004-08-03","2004-11-03","2005-02-07","2005-05-05","2005-08-05","2005-11-07","2006-02-06","2006-05-04","2006-08-04","2006-11-06","2007-02-07","2007-05-09","2007-07-20","2007-11-07","2008-02-06","2008-05-07","2008-08-06","2008-11-12","2009-02-11","2009-05-06","2009-08-12","2009-11-10","2010-02-10","2010-05-05","2010-08-11","2010-11-09","2011-02-09","2011-05-04","2011-08-10","2011-11-08","2012-02-08","2012-05-09","2012-08-08","2012-11-07","2013-02-06","2013-05-08","2013-08-07","2013-11-06","2014-02-05","2014-05-07","2014-08-06","2014-11-05","2015-02-05","2015-05-06","2015-08-05","2015-11-04","2016-02-10","2016-05-11","2016-08-10"
"Dividend",0.00066,0.00066,0.00066,0.00066,0.00066,0.00088,0.00088,0.00088,0.0011,0.00132,0.00132,0.00198,0.00198,0.00198,0.00198,0.00247,0.00247,0.00247,0.00346,0.00346,0.00346,0.00346,0.00444,0.00444,0.00593,0.00593,0.00593,0.00593,0.00741,0.00741,0.00741,0.00741,0.00741,0.00889,0.00889,0.00889,0.00889,0.00933,0.00933,0.00933,0.01,0.00933,0.00933,0.00933,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.014,0.013,0.013,0.02,0.02,0.02,0.02,0.022,0.022,0.025,0.025,0.03,0.03,0.05,0.05,0.05,1.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
