"","2001-08-09","2001-11-07","2002-02-07","2002-05-09","2002-08-08","2002-11-06","2003-02-20","2003-05-08","2003-08-07","2003-11-13","2004-02-19","2004-05-13","2004-08-10","2004-11-10","2005-02-10","2005-05-12","2005-08-11","2005-11-09","2006-02-09","2006-05-11","2006-08-10","2006-11-09","2007-02-08","2007-05-10","2007-08-09","2007-11-07","2008-02-07","2008-05-08","2008-08-07","2008-11-13","2009-02-11","2009-05-14","2009-08-13","2009-11-12","2010-02-10","2010-05-13","2010-08-12","2010-11-10","2011-02-10","2011-05-12","2011-08-11","2011-11-09","2012-02-16","2012-05-10","2012-08-09","2012-11-07","2013-02-07","2013-05-09","2013-08-08","2013-11-07","2014-02-06","2014-05-08","2014-08-07","2014-11-13","2015-02-12","2015-05-15","2015-08-13","2015-11-12","2016-02-11","2016-05-12","2016-08-11"
"Dividend",0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.33,0.33,0.33,0.33,0.33,0.33
