"","1985-08-14","1985-11-13","1986-02-11","1986-05-14","1986-08-14","1986-11-13","1987-02-10","1987-05-14","1987-08-14","1987-11-13","1988-02-11","1988-05-16","1988-08-15","1988-11-14","1989-02-13","1989-05-15","1989-08-15","1989-11-14","1990-02-12","1990-05-15","1990-08-14","1990-11-13","1991-02-12","1991-05-14","1991-08-14","1991-11-13","1992-02-11","1992-05-14","1992-08-14","1992-11-13","1993-02-10","1993-05-14","1993-08-16","1993-11-15","1994-02-14","1994-05-16","1994-08-15","1994-11-14","1995-02-13","1995-05-15","1995-08-17","1995-11-16","1996-02-15","1996-05-16","1996-08-16","1996-11-15","1997-02-13","1997-05-16","1997-08-18","1997-11-17","1998-02-12","1998-05-18","1998-08-18","1998-11-17","1999-02-12","1999-05-18","1999-08-18","1999-11-17","2000-02-16","2000-05-17","2000-08-17","2000-11-16","2001-02-14","2001-05-16","2001-08-16","2001-11-15","2002-02-13","2002-05-16","2002-08-16","2002-11-15","2003-02-12","2003-05-16","2003-08-18","2003-11-17","2004-02-13","2004-05-18","2004-08-18","2004-11-17","2005-02-15","2005-05-18","2005-08-17","2005-11-16","2006-02-15","2006-05-17","2006-08-17","2006-11-16","2007-02-22","2007-05-17","2007-08-16","2007-11-15","2008-02-21","2008-05-15","2008-08-14","2008-11-13","2009-02-19","2009-05-14","2009-08-13","2009-11-12","2010-02-23","2010-05-18","2010-08-18","2010-11-17","2011-02-22","2011-05-18","2011-08-18","2011-11-16","2012-02-22","2012-05-17","2012-08-16","2012-11-15","2013-02-26","2013-05-16","2013-08-21","2013-11-20","2014-02-20","2014-05-16","2014-08-21","2014-11-20","2015-02-20","2015-05-18","2015-08-21","2015-11-20","2016-02-23","2016-05-18","2016-08-17"
"Dividend",0.09667,0.09667,0.09667,0.09667,0.10667,0.10667,0.10667,0.12,0.12667,0.12667,0.12667,0.12667,0.16667,0.16667,0.16667,0.16667,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.2,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.23,0.23,0.23,0.23,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.32,0.32,0.32,0.32,0.34,0.34,0.34,0.34,0.38,0.38,0.38,0.38,0.44,0.44,0.44,0.44,0.53,0.53,0.53,0.53,0.61,0.61,0.61,0.61
