"","1985-08-21","1985-11-20","1986-02-20","1986-05-21","1986-08-20","1986-11-18","1987-02-19","1987-05-20","1987-08-20","1987-11-19","1988-02-19","1988-05-20","1988-08-22","1988-11-21","1989-02-17","1989-05-22","1989-08-22","1989-10-31","1989-11-21","1990-02-20","1990-05-22","1990-08-22","1990-11-21","1991-02-20","1991-05-22","1991-08-21","1991-11-20","1992-02-20","1992-05-20","1992-08-20","1992-11-19","1993-02-18","1993-05-20","1993-08-20","1993-11-19","1994-02-17","1994-05-20","1994-08-22","1994-11-21","1995-02-17","1995-05-22","1995-08-24","1995-11-24","1996-02-23","1996-05-24","1996-08-23","1996-11-22","1997-02-24","1997-05-23","1997-08-22","1997-11-21","1998-02-23","1998-05-22","1998-08-12","1998-08-24","1998-11-23","1999-02-22","1999-05-24","1999-08-24","1999-11-23","2000-02-23","2000-05-24","2000-08-24","2000-11-24","2001-02-22","2001-05-24","2001-08-24","2001-11-26","2002-02-22","2002-05-24","2002-08-23","2002-11-22","2003-02-24","2003-05-23","2003-08-22","2003-11-21","2004-02-23","2004-05-24","2004-08-24","2004-11-23","2005-02-22","2005-05-24","2005-08-24","2005-11-23","2006-02-22","2006-05-24","2006-08-24","2006-11-24","2007-02-22","2007-05-24","2007-08-24","2007-11-26","2008-02-25","2008-05-23","2008-08-22","2008-11-21","2009-02-23","2009-05-22","2009-08-24","2009-11-23","2010-02-22","2010-05-24","2010-08-24","2010-11-23","2011-02-22","2011-05-24","2011-08-24","2011-11-23","2012-02-23","2012-05-24","2012-08-24","2012-11-26","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-24","2014-05-23","2014-08-22","2014-11-21","2015-02-23","2015-05-22","2015-08-24","2015-11-23","2016-02-23","2016-05-24","2016-08-24"
"Dividend",0.04375,0.04375,0.0475,0.0475,0.0475,0.0475,0.0525,0.0525,0.0525,0.0525,0.0575,0.0575,0.0575,0.0575,0.0625,0.0625,0.0625,0.00625,0.0625,0.0675,0.0675,0.0675,0.0675,0.06875,0.06875,0.06875,0.06875,0.07,0.07,0.07,0.07,0.07125,0.07125,0.07125,0.07125,0.0725,0.0725,0.0725,0.0725,0.075,0.075,0.075,0.075,0.0825,0.0825,0.0825,0.0825,0.09,0.09,0.09,0.09,0.0975,0.0975,0.0975,0.0975,0.0975,0.0975,0.1075,0.1075,0.1075,0.1175,0.1175,0.1175,0.1175,0.1225,0.1225,0.1225,0.1225,0.1275,0.1275,0.1275,0.1275,0.135,0.135,0.135,0.135,0.15,0.15,0.15,0.15,0.165,0.083,0.165,0.165,0.182,0.182,0.182,0.182,0.205,0.205,0.205,0.205,0.22,0.22,0.22,0.22,0.225,0.225,0.225,0.225,0.235,0.235,0.235,0.235,0.25,0.25,0.25,0.25,0.255,0.255,0.255,0.255,0.28,0.28,0.28,0.28,0.3,0.3,0.3,0.3,0.33,0.33,0.33,0.33,0.36,0.36,0.36
