"","1985-02-05","1985-04-30","1985-08-06","1985-11-05","1986-02-04","1986-05-06","1986-08-05","1986-11-04","1987-02-03","1987-05-05","1987-08-04","1987-11-03","1988-02-02","1988-05-03","1988-08-02","1988-11-01","1989-01-31","1989-05-02","1989-08-08","1989-10-31","1990-02-06","1990-05-01","1990-08-07","1990-11-05","1991-02-05","1991-04-30","1991-08-06","1991-11-04","1992-02-04","1992-05-05","1992-08-04","1992-11-03","1993-02-02","1993-05-04","1993-08-10","1993-11-02","1994-02-01","1994-05-03","1994-08-09","1994-11-01","1995-01-31","1995-05-02","1995-08-10","1995-11-02","1996-02-08","1996-05-02","1996-08-15","1996-11-07","1997-02-06","1997-05-08","1997-08-07","1997-11-06","1998-02-05","1998-05-07","1998-08-06","1998-11-05","1999-02-04","1999-05-06","1999-08-12","1999-11-04","2000-02-03","2000-05-04","2000-08-10","2000-11-02","2001-02-08","2001-05-03","2001-08-09","2001-11-07","2002-02-07","2002-05-02","2002-08-08","2002-11-06","2003-02-06","2003-05-08","2003-08-07","2003-11-06","2004-02-05","2004-05-06","2004-08-05","2004-11-04","2005-02-03","2005-05-05","2005-08-04","2005-11-09","2006-02-09","2006-05-04","2006-08-10","2006-11-09","2007-02-08","2007-05-10","2007-08-09","2007-11-07","2008-02-07","2008-05-08","2008-08-07","2008-11-06","2009-02-05","2009-05-07","2009-08-06","2009-11-05","2010-02-04","2010-05-06","2010-08-05","2010-11-04","2011-02-10","2011-05-05","2011-08-04","2011-11-09","2012-02-09","2012-05-10","2012-08-09","2012-11-07","2013-02-07","2013-05-09","2013-08-08","2013-11-06","2014-02-06","2014-05-08","2014-08-07","2014-11-06","2015-02-05","2015-05-07","2015-08-06","2015-11-05","2016-02-04","2016-05-05","2016-08-04"
"Dividend",0.03875,0.0425,0.0425,0.0425,0.0425,0.045,0.045,0.045,0.045,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.055,0.065,0.065,0.065,0.065,0.0725,0.0725,0.0725,0.0725,0.0775,0.0775,0.0775,0.0775,0.0825,0.0825,0.0825,0.0825,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.115,0.115,0.115,0.115,0.125,0.125,0.125,0.125,0.135,0.135,0.135,0.135,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.175,0.175,0.175,0.175,0.18,0.18,0.18,0.18,0.185,0.185,0.185,0.185,0.2,0.2,0.2,0.2,0.24,0.24,0.24,0.24,0.29,0.29,0.29,0.29,0.35,0.35,0.35,0.35,0.4,0.4,0.4,0.4,0.46,0.46,0.46,0.46,0.54,0.54,0.54,0.54,0.66,0.66,0.66,0.66,0.8,0.8,0.8,0.8,0.93,0.93,0.93,0.93,1.08,1.08,1.08,1.08,1.17,1.17,1.17,1.17,1.22,1.22
