"","1983-03-21","1983-06-09","1983-10-18","1984-01-10","1984-04-10","1984-07-10","1984-10-10","1985-01-08","1985-04-09","1985-07-09","1985-10-08","1986-01-09","1986-04-09","1986-07-09","1986-10-08","1987-01-09","1987-04-09","1987-07-09","1988-01-11","1988-04-11","1988-07-11","1988-10-07","1989-01-09","1989-04-10","1989-07-10","1989-10-06","1990-01-08","1990-04-06","1990-07-09","1990-10-05","1991-01-09","1991-04-09","1991-07-09","1991-10-08","1992-01-09","1992-04-09","1992-07-09","1992-10-08","2013-08-02","2013-11-15","2014-02-21","2014-05-21","2014-08-15","2014-11-14","2015-02-20","2015-05-19","2015-08-14","2015-11-13","2016-02-19","2016-05-20","2016-08-16"
"Dividend",0.0075,0.0075,0.0075,0.00875,0.00875,0.00875,0.00875,0.00875,0.00875,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.1,0.1,0.125,0.125,0.125,0.125,0.2,0.2,0.2,0.2,0.275,0.275,0.275
