"","1988-02-22","1988-05-09","1988-08-25","1988-11-23","1989-02-22","1989-05-24","1989-08-25","1989-11-24","1990-03-06","1990-05-24","1990-09-10","1990-11-26","1991-02-26","1991-05-24","1991-08-26","1991-11-22","1992-02-27","1992-06-09","1992-08-24","1992-11-23","1993-03-09","1993-06-09","1993-09-09","1993-12-09","1994-03-09","1994-06-09","1994-09-09","1994-12-09","1995-02-17","1995-06-13","1995-09-13","1995-12-13","1996-03-13","1996-06-12","1996-09-11","1996-12-11","1997-03-12","1997-06-12","1997-09-11","1997-12-11","1998-03-12","1998-06-11","1998-09-09","1998-12-07","1999-03-11","1999-06-11","1999-09-13","1999-11-10","1999-12-13","2000-03-13","2000-06-13","2000-09-13","2000-12-13","2001-03-13","2001-06-13","2001-12-12","2002-03-13","2002-06-12","2002-09-11","2002-12-11","2003-03-12","2003-06-12","2003-09-11","2003-12-11","2004-03-11","2004-06-14","2004-09-13","2004-12-13","2005-03-11","2005-06-13","2005-09-13","2005-12-13","2006-03-13","2006-05-31","2006-09-13","2006-12-13","2007-03-13","2007-06-13","2007-09-10","2007-12-11","2008-03-12","2008-06-11","2008-09-11","2008-12-11","2009-03-12","2009-06-11","2009-09-11","2009-12-11","2010-03-11","2010-06-11","2010-09-13","2010-12-13","2011-03-11","2011-06-13","2011-09-12","2011-12-12","2012-03-12","2012-06-11","2012-09-10","2012-12-10","2013-03-11","2013-06-10","2013-09-11","2013-12-11","2014-03-12","2014-06-11","2014-09-11","2014-12-11","2015-03-12","2015-06-11","2015-09-11","2016-03-14","2016-06-13","2016-09-12"
"Dividend",0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.05,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.45,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.62,0.22,0.22,0.22,0.82,0.22,0.22,0.22,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55,0.55,0.55,1.15,0.55,0.55,0.55,0.55,0.65,0.8,0.8,0.8,0.8,0.95,0.95,0.95,1.1,1.1,1.1,1.1,1.25,1.25,1.25,1.4,1.4,1.4,1.4,1.4,1.4,1.7,1.7,1.7,1.8,1.8
