"","1985-07-22","1985-10-21","1986-01-27","1986-04-21","1986-07-21","1986-10-20","1987-01-26","1987-04-20","1987-07-20","1987-10-19","1988-01-25","1988-04-25","1988-08-01","1988-10-31","1989-01-30","1989-05-01","1989-07-31","1989-10-30","1990-01-29","1990-04-30","1990-07-30","1990-11-05","1991-01-28","1991-04-29","1991-08-05","1991-11-04","1992-01-27","1992-04-27","1992-07-27","1992-11-02","1993-01-25","1993-04-26","1993-08-02","1993-11-01","1994-01-31","1994-05-02","1994-08-01","1994-10-31","1995-01-30","1995-05-01","1995-08-02","1995-11-01","1996-01-31","1996-04-10","1996-05-01","1996-07-31","1996-10-30","1997-01-29","1997-04-30","1997-07-30","1997-11-05","1998-01-28","1998-04-29","1998-07-29","1998-11-04","1999-01-27","1999-04-28","1999-07-28","1999-11-03","2000-01-26","2000-04-26","2000-07-27","2000-10-25","2001-01-31","2001-05-02","2001-08-01","2001-10-31","2002-01-30","2002-05-01","2002-07-31","2002-10-30","2003-01-29","2003-04-30","2003-07-30","2003-10-29","2004-01-28","2004-04-29","2004-07-29","2004-10-28","2005-01-28","2005-04-28","2005-07-28","2005-10-28","2006-01-26","2006-04-27","2006-07-27","2006-10-26","2007-01-25","2007-04-27","2007-07-31","2007-10-31","2008-01-24","2008-04-29","2008-07-30","2008-10-29","2009-01-28","2009-04-29","2009-07-29","2009-10-28","2010-01-27","2010-04-28","2010-07-28","2010-10-27","2011-01-27","2011-04-27","2011-07-27","2011-10-27","2012-01-27","2012-04-26","2012-07-25","2012-10-31","2013-01-29","2013-04-26","2013-07-29","2013-10-29","2014-01-29","2014-04-28","2014-07-24","2014-10-29","2015-01-28","2015-04-28","2015-07-28","2015-10-28","2016-01-27","2016-04-27","2016-07-27"
"Dividend",0.02411,0.02778,0.02778,0.02778,0.02778,0.01611,0.03222,0.03222,0.03222,0.03711,0.03711,0.03711,0.03711,0.04267,0.04267,0.04267,0.04267,0.03333,0.05,0.05,0.05,0.05733,0.05733,0.05733,0.05733,0.045,0.0675,0.0675,0.0675,0.0775,0.0775,0.0775,0.0775,0.09,0.09,0.09,0.09,0.104,0.104,0.104,0.104,0.119,0.119,0.119,0.119,0.119,0.136,0.136,0.136,0.136,0.158,0.158,0.158,0.158,0.178,0.178,0.178,0.178,0.204,0.204,0.204,0.204,0.225,0.225,0.225,0.203,0.235,0.235,0.235,0.235,0.248,0.248,0.248,0.248,0.26,0.26,0.26,0.26,0.273,0.273,0.273,0.273,0.273,0.273,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.23,0.23,0.23,0.23,0.24,0.24,0.24,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
