"","1987-07-28","1987-10-08","1988-02-08","1988-05-02","1988-07-26","1988-10-26","1989-02-01","1989-05-01","1989-07-31","1989-10-30","1990-01-29","1990-04-30","1990-07-30","1990-10-29","1991-01-30","1991-04-29","1991-07-29","1991-10-28","1992-01-30","1992-04-27","1992-08-03","1992-11-02","1993-02-01","1993-05-03","1993-08-02","1993-11-01","1994-01-31","1994-05-02","1994-08-01","1994-10-31","1995-01-30","1995-05-01","1995-08-02","1995-11-01","1996-01-31","1996-05-01","1996-07-31","1996-10-30","1997-01-31","1997-04-29","1997-07-30","1997-10-30","1998-01-29","1998-04-29","1998-07-30","1998-10-29","1999-01-28","1999-04-29","1999-07-29","1999-10-28","2000-01-28","2000-04-27","2000-07-28","2000-10-30","2001-01-30","2001-04-27","2001-07-30","2001-10-30","2002-01-30","2002-04-29","2002-07-30","2002-10-30","2003-01-29","2003-04-29","2003-07-30","2003-10-30","2004-01-29","2004-04-29","2004-07-29","2004-10-28","2005-01-28","2005-04-28","2005-07-28","2005-10-28","2006-01-30","2006-04-27","2006-10-30","2007-01-30","2007-04-27","2007-07-30","2007-10-30","2008-01-30","2008-04-29","2008-07-30","2008-10-30","2009-01-30","2009-04-29","2009-07-30","2009-10-29","2010-01-29","2010-04-29","2010-07-29","2010-10-28","2011-01-28","2011-04-28","2011-07-28","2011-10-28","2012-01-30","2012-04-27","2012-07-30","2012-10-31","2012-12-13","2013-04-29","2013-07-30","2013-10-30","2014-01-31","2014-04-29","2014-07-30","2014-10-30","2015-01-30","2015-04-29","2015-07-30","2015-10-29","2016-01-29","2016-04-28","2016-07-28"
"Dividend",0.00267,0.00593,0.00593,0.00889,0.00889,0.00889,0.00889,0.01185,0.01185,0.01185,0.01185,0.01481,0.01481,0.01481,0.01481,0.01778,0.01778,0.01778,0.01778,0.02222,0.02222,0.02222,0.02222,0.02667,0.02667,0.02667,0.02667,0.03111,0.03111,0.03111,0.03111,0.03556,0.03556,0.03556,0.03556,0.04444,0.04444,0.04444,0.04444,0.05333,0.05333,0.05333,0.05333,0.05333,0.05333,0.05333,0.05333,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.06,0.09,0.09,0.09,0.09,0.12,0.12,0.12,0.16,0.16,0.16,0.16,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.25,0.25,0.25,0.25,0.3,0.3,0.3,0.3,0.36,0.36,0.36,0.36,0.4,0.4,0.4,0.4,0.43,0.43,0.43,0.43,0.46,0.46,0.46,0.46,0.51,0.51
