"","1992-11-19","1993-01-25","1993-04-19","1993-08-06","1993-10-18","1994-01-24","1994-04-25","1994-08-01","1994-10-24","1995-01-23","1995-04-24","1995-08-02","1995-10-25","1996-01-24","1996-04-24","1996-07-31","1996-10-23","1997-01-22","1997-04-23","1997-07-30","1997-10-22","1998-01-21","1998-04-22","1998-07-29","1998-10-21","1999-01-20","1999-04-21","1999-07-28","1999-10-20","2000-01-26","2000-04-26","2000-08-02","2000-10-25","2001-01-24","2001-04-25","2001-08-01","2001-10-24","2002-01-23","2002-04-24","2002-07-31","2002-10-23","2003-01-22","2003-04-23","2003-07-30","2003-10-22","2004-01-21","2004-04-21","2004-07-28","2004-10-20","2005-01-26","2005-04-27","2005-08-03","2005-10-26","2006-01-25","2006-04-26","2006-08-02","2006-10-25","2007-01-24","2007-04-25","2007-08-08","2007-11-14","2008-02-13","2008-05-14","2008-08-13","2008-11-12","2009-02-11","2009-05-13","2009-08-12","2009-11-10","2010-02-10","2010-05-12","2010-08-11","2010-11-09","2011-02-16","2011-05-18","2011-08-17","2011-11-16","2012-02-15","2012-05-16","2012-08-15","2012-11-14","2012-12-13","2013-05-15","2013-08-14","2013-11-13","2014-02-12","2014-05-14","2014-08-13","2014-11-12","2015-02-11","2015-05-13","2015-08-12","2015-11-10","2016-02-10","2016-05-11","2016-08-10"
"Dividend",0.00156,0.00625,0.00625,0.00625,0.0075,0.0075,0.0075,0.0075,0.00875,0.00875,0.00875,0.01,0.01,0.01,0.01,0.0125,0.0125,0.0125,0.0125,0.015,0.015,0.015,0.015,0.0175,0.0175,0.0175,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.08,0.08,0.08,0.08,0.1,0.1,0.1,0.1,0.15,0.15,0.15,0.15,0.18,0.18,0.18,0.18,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.23,0.23,0.23,0.23,0.24,0.24,0.24,0.24,0.25,0.25,0.25,0.25,0.26,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.3,0.3,0.3,0.3,0.32,0.32,0.32
