"","1983-05-10","1983-08-09","1983-11-07","1984-02-08","1984-05-09","1984-08-09","1984-11-08","1985-02-08","1985-05-09","1985-08-12","1985-11-08","1986-02-10","1986-05-09","1986-08-11","1986-11-07","1987-02-09","1987-05-11","1987-08-10","1987-11-09","1988-02-08","1988-05-10","1988-08-09","1988-11-08","1989-02-08","1989-05-09","1989-08-09","1989-11-09","1990-02-12","1990-05-10","1990-08-10","1990-11-08","1991-02-11","1991-05-09","1991-08-12","1991-11-08","1992-02-10","1992-05-11","1992-08-11","1992-11-09","1993-02-09","1993-05-11","1993-08-10","1993-11-08","1994-02-09","1994-05-10","1994-08-09","1994-11-08","1995-02-09","1995-05-09","1995-08-14","1995-11-13","1996-02-14","1996-05-13","1996-08-19","1996-11-13","1997-01-02","1997-02-14","1997-05-12","1997-08-18","1997-11-12","1998-02-11","1998-05-11","1998-08-13","1998-11-10","1999-02-10","1999-05-10","1999-08-12","1999-11-09","2000-02-10","2000-05-08","2000-08-10","2000-11-08","2001-02-09","2001-05-07","2001-08-09","2001-11-07","2002-02-13","2002-05-06","2002-08-14","2002-11-06","2003-02-12","2003-05-12","2003-08-13","2003-11-07","2004-02-11","2004-05-10","2004-08-12","2004-11-09","2005-02-10","2005-05-09","2005-08-12","2005-11-08","2006-02-09","2006-05-10","2006-08-11","2006-11-08","2007-02-09","2007-05-09","2007-08-13","2007-11-07","2008-02-14","2008-05-14","2008-08-14","2008-11-12","2009-02-12","2009-05-13","2009-08-13","2009-11-10","2010-02-11","2010-05-12","2010-08-12","2010-11-09","2011-02-11","2011-05-11","2011-08-11","2011-11-08","2012-02-10","2012-05-14","2012-08-15","2012-11-14","2013-02-14","2013-05-15","2013-08-19","2013-11-13","2014-02-13","2014-05-14","2014-08-14","2014-11-12","2015-02-12","2015-05-13","2015-08-13","2015-11-12","2016-02-11","2016-05-12","2016-08-11"
"Dividend",0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.05397,0.06477,0.06477,0.06477,0.06477,0.06477,0.06477,0.06477,0.06477,0.06477,0.06477,0.07016,0.07016,0.07016,0.07016,0.07016,0.07016,0.07016,0.07016,0.07016,0.07016,0.07016,0.07016,0.07016,0.07016,1.33398,0.07016,0.07016,0.07556,0.07556,0.07556,0.07556,0.07556,0.07556,0.07556,0.07556,0.07556,0.07556,0.07556,0.07556,0.08096,0.08096,0.08096,0.08096,0.08096,0.08096,0.08096,0.08096,0.08636,0.08636,0.08636,0.08636,0.08636,0.08636,0.08636,0.08636,0.09715,0.09715,0.09715,0.09715,0.09758,0.09758,0.09758,0.09758,0.12953,0.12953,0.12953,0.12953,0.16235,0.16235,0.16235,0.16235,0.21589,0.21589,0.21589,0.21589,0.21589,0.21589,0.21589,0.21589,0.23748,0.23748,0.23748,0.23748,0.23748,0.23748,0.23748,0.23748,0.27029,2.42919,0.27029,0.27029,0.27029,0.313,0.313,0.313,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.25
