"","1985-02-25","1985-05-24","1985-08-26","1985-11-22","1986-02-24","1986-05-23","1986-08-25","1986-11-24","1987-02-24","1987-05-26","1987-08-26","1987-11-24","1988-02-24","1988-05-25","1988-08-26","1988-11-25","1989-02-23","1989-05-25","1989-08-28","1989-11-27","1990-02-23","1990-05-25","1990-08-27","1990-11-26","1991-02-25","1991-05-24","1991-08-26","1991-11-25","1992-02-25","1992-05-26","1992-08-26","1992-11-24","1993-02-23","1993-05-25","1993-08-26","1993-11-24","1994-02-23","1994-05-25","1994-08-26","1994-11-25","1995-02-23","1995-05-25","1995-08-30","1995-11-29","1996-02-28","1996-05-29","1996-08-29","1996-11-27","1997-02-26","1997-05-29","1997-08-28","1997-11-26","1998-02-26","1998-05-28","1998-08-28","1998-11-27","1999-02-25","1999-05-27","1999-08-30","1999-11-29","2000-02-28","2000-05-30","2000-08-30","2000-11-29","2001-02-27","2001-05-30","2001-08-29","2001-11-28","2002-02-27","2002-05-29","2002-08-28","2002-11-26","2003-05-13","2003-08-13","2003-11-12","2004-02-13","2004-05-12","2004-08-16","2004-11-12","2005-02-17","2005-05-13","2005-08-16","2005-11-14","2006-02-17","2006-05-16","2006-08-16","2006-11-14","2007-02-14","2007-05-16","2007-08-15","2007-11-14","2008-02-20","2008-05-21","2008-08-20","2008-11-19","2009-02-18","2009-05-20","2009-08-19","2009-11-18","2010-02-17","2010-05-19","2010-08-19","2010-11-18","2011-02-16","2011-05-18","2011-08-18","2011-11-17","2012-02-22","2012-05-16","2012-08-20","2012-11-20","2013-02-20","2013-05-22","2013-08-20","2013-11-19","2014-02-19","2014-05-21","2014-08-20","2014-11-18","2015-02-13","2015-05-19","2015-08-19","2015-11-18","2016-02-17","2016-05-18","2016-08-18"
"Dividend",0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.03125,0.03125,0.03125,0.03125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.06875,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.09,0.09,0.09,0.09,0.125,0.125,0.125,0.125,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.263,0.263,0.263,0.263,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.78,0.78,0.78,0.78,0.975,0.975,0.975,0.975,1.025
