"","1983-06-07","1983-09-13","1983-12-13","1984-03-13","1984-06-12","1984-09-11","1984-12-11","1985-03-12","1985-06-11","1985-09-10","1985-12-10","1987-06-18","1987-09-09","1987-12-08","1988-03-08","1988-06-07","1988-09-13","1988-12-13","1989-03-07","1989-06-13","1989-09-12","1989-12-12","1990-03-13","1990-06-12","1990-09-11","1990-12-11","1991-03-12","1991-06-11","1991-09-10","1991-12-10","1992-03-10","1992-06-09","1992-09-08","1992-12-08","1993-03-09","1993-06-08","1993-09-07","1993-12-07","1994-03-08","1994-06-07","1994-09-13","1994-12-15","1995-03-07","1995-06-15","1995-09-14","1995-12-14","1996-03-14","1996-06-13","1996-09-12","1996-12-12","1997-03-13","1997-06-12","1997-09-11","1997-12-11","1998-03-12","1998-06-11","1998-09-10","1998-12-10","1999-03-11","1999-06-11","1999-09-09","1999-12-09","2000-03-09","2000-06-15","2000-09-14","2000-12-14","2001-03-15","2001-06-14","2001-09-13","2001-09-17","2001-12-13","2002-03-14","2002-06-13","2002-09-12","2002-12-12","2003-03-13","2003-06-12","2003-09-11","2003-12-11","2004-03-11","2004-06-14","2004-09-14","2004-12-13","2005-03-10","2005-06-14","2005-09-14","2005-12-13","2006-03-09","2006-06-14","2006-09-14","2006-12-13","2007-03-14","2007-06-13","2007-09-12","2007-12-17","2008-03-13","2008-06-12","2008-09-12","2008-12-17","2009-03-12","2009-06-12","2009-09-16","2009-12-17","2010-03-11","2010-06-14","2010-09-16","2010-12-16","2011-03-10","2011-06-14","2011-09-15","2011-12-16","2012-03-14","2012-06-14","2012-09-13","2012-12-13","2013-03-13","2013-06-13","2013-09-12","2013-12-13","2014-03-18","2014-06-12","2014-09-12","2014-12-15","2015-03-17","2015-06-12","2015-09-17","2015-12-15","2016-03-15","2016-06-14","2016-09-15"
"Dividend",0.09167,0.09167,0.09167,0.09167,0.09167,0.09167,0.09167,0.09167,0.09167,0.09167,0.09167,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
