"","1985-08-26","1985-11-18","1986-02-24","1986-05-23","1986-08-25","1986-11-17","1987-02-23","1987-05-22","1987-08-24","1987-11-16","1988-02-23","1988-05-23","1988-08-22","1988-11-14","1989-02-21","1989-05-22","1989-08-21","1989-11-13","1990-02-27","1990-05-21","1990-08-20","1990-11-09","1991-02-26","1991-05-20","1991-08-19","1991-11-08","1992-02-25","1992-05-18","1992-08-17","1992-11-16","1993-02-23","1993-05-24","1993-08-23","1993-11-15","1994-02-22","1994-05-23","1994-08-22","1994-11-14","1995-02-21","1995-05-22","1995-08-23","1995-11-15","1996-02-29","1996-05-22","1996-08-21","1996-11-13","1997-02-27","1997-05-02","1997-08-20","1997-11-12","1998-02-26","1998-05-20","1998-08-19","1998-10-29","1999-02-25","1999-05-26","1999-08-18","1999-10-28","2000-02-24","2000-05-24","2000-08-16","2000-10-30","2001-02-22","2001-05-23","2001-08-22","2001-11-01","2002-02-21","2002-05-22","2002-08-21","2002-10-31","2003-02-20","2003-05-21","2003-08-20","2003-11-12","2004-02-19","2004-05-26","2004-08-18","2004-11-09","2005-02-24","2005-05-18","2005-08-17","2005-11-16","2006-03-01","2006-05-17","2006-08-16","2006-11-15","2007-02-28","2007-05-16","2007-08-22","2007-11-14","2008-02-27","2008-05-14","2008-08-20","2008-11-12","2009-02-25","2009-05-13","2009-08-19","2009-11-10","2010-02-24","2010-05-19","2010-08-18","2010-11-17","2011-02-23","2011-05-18","2011-08-17","2011-11-16","2012-02-23","2012-05-16","2012-08-15","2012-11-14","2013-02-21","2013-05-15","2013-08-14","2013-11-13","2014-02-27","2014-05-14","2014-08-13","2014-11-12","2015-02-26","2015-05-13","2015-08-12","2015-11-10","2016-02-25","2016-05-18","2016-08-17"
"Dividend",0.02875,0.02875,0.03125,0.03125,0.03125,0.03125,0.035,0.035,0.035,0.035,0.04,0.04,0.04,0.04,0.04375,0.04375,0.04375,0.04375,0.0475,0.0475,0.0475,0.0475,0.0525,0.0525,0.0525,0.0525,0.055,0.055,0.055,0.055,0.0625,0.0625,0.0625,0.0625,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.0875,0.0875,0.0875,0.0875,0.1,0.1,0.1,0.1,0.112,0.112,0.112,0.112,0.12,0.12,0.12,0.12,0.135,0.135,0.135,0.135,0.145,0.145,0.145,0.145,0.145,0.15,0.15,0.15,0.155,0.155,0.155,0.155,0.17,0.17,0.17,0.17,0.205,0.205,0.205,0.205,0.25,0.25,0.25,0.25,0.315,0.315,0.315,0.315,0.35,0.35,0.35,0.35,0.355,0.355,0.355,0.355,0.36,0.36,0.36,0.36,0.365,0.365,0.365,0.365,0.39,0.39,0.39,0.39,0.5,0.5,0.5,0.5,0.55,0.55,0.55,0.55,0.67,0.67,0.67,0.67,0.84,0.84,0.84
