"","1985-07-25","1985-10-25","1986-01-27","1986-04-24","1986-07-25","1986-10-27","1987-01-26","1987-04-24","1987-07-27","1987-10-26","1988-01-25","1989-01-25","1989-04-24","1989-07-25","1989-10-25","1990-01-25","1990-04-24","1990-07-25","1990-10-25","1991-01-25","1991-04-24","1991-07-25","1991-10-25","1992-01-27","1992-04-24","1992-07-27","1992-10-26","1993-01-25","1993-04-26","1993-07-26","1993-10-25","1994-01-25","1994-04-25","1994-07-25","1994-10-25","1995-01-25","1995-04-24","1995-07-27","1995-10-27","1996-01-29","1996-04-26","1996-07-29","1996-10-29","1997-01-29","1997-04-28","1997-07-29","1997-10-29","1998-01-28","1998-04-28","1998-07-29","1998-10-28","1999-01-27","1999-04-28","1999-07-28","1999-10-27","2000-01-27","2000-04-26","2000-07-27","2000-10-27","2001-01-29","2001-04-26","2001-07-27","2001-10-29","2002-01-29","2002-04-26","2002-07-29","2002-10-29","2003-01-30","2003-04-28","2003-07-29","2003-10-29","2004-01-28","2004-04-28","2004-07-28","2004-10-27","2005-01-27","2005-04-28","2005-07-27","2005-10-27","2006-01-27","2006-04-27","2006-07-27","2006-10-27","2007-01-29","2007-04-26","2007-07-27","2007-10-29","2008-01-29","2008-04-28","2008-07-29","2008-10-29","2009-01-28","2009-04-28","2009-07-29","2009-10-28","2010-01-27","2010-04-28","2010-07-28","2010-10-27","2011-01-27","2011-04-27","2011-07-28","2011-11-03","2012-01-27","2012-04-26","2012-08-02","2012-11-01","2013-01-29","2013-04-26","2013-08-01","2013-10-31","2014-02-06","2014-04-28","2014-07-31","2014-10-30","2015-01-28","2015-04-28","2015-07-30","2015-10-29","2016-01-28","2016-04-28","2016-08-04"
"Dividend",0.07004,0.07004,0.07004,0.07004,0.07004,0.07004,0.07004,0.07004,0.07004,0.07004,0.07004,0.03283,0.03283,0.0383,0.0383,0.04159,0.04159,0.04159,0.04159,0.04596,0.04596,0.04596,0.04596,0.05472,0.05472,0.05472,0.05472,0.0591,0.0591,0.0591,0.0591,0.06129,0.06129,0.06129,0.06129,0.06129,0.06129,0.06129,0.06347,0.06347,0.06566,0.06566,0.06566,0.06566,0.06566,0.06566,0.06566,0.06566,0.06566,0.06566,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.06785,0.07442,0.07442,0.07442,0.0788,0.08317,0.09193,0.10068,0.10944,0.10944,0.12257,0.12257,0.12257,0.12257,0.13133,0.14008,0.14008,0.14884,0.14884,0.15759,0.15759,0.16635,0.16635,0.1751,0.1751,0.1751,0.1751,0.18386,0.18386,0.19261,0.19261,0.20137,0.21012,0.22763,0.22763,0.24514,0.24514,0.26703,0.26703,0.28892,0.28892,0.31518,0.31518,0.33269,0.33269,0.4,0.56,0.575,0.59,0.605,0.605,0.605,0.615,0.615,0.615,0.615
