"","2005-03-11","2005-06-15","2005-09-12","2005-12-12","2006-03-13","2006-06-12","2006-09-11","2006-12-11","2007-03-12","2007-06-11","2007-09-10","2007-12-10","2008-03-10","2008-06-09","2008-09-08","2008-12-15","2009-03-09","2009-06-08","2009-09-14","2009-12-14","2010-03-15","2010-06-14","2010-09-13","2010-12-13","2011-03-14","2011-06-13","2011-09-12","2011-12-12","2012-03-12","2012-06-11","2012-09-10","2012-12-10","2013-03-11","2013-06-10","2013-09-09","2013-12-09","2014-03-10","2014-06-09","2014-09-08","2014-12-03","2015-03-09","2015-06-08","2015-09-04","2015-12-11","2016-03-11","2016-06-10","2016-09-09"
"Dividend",0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.1,0.1,0.1,0.1,0.125,0.125,0.125,0.125,0.14,0.14,0.14,0.14,0.14
