"","1982-03-09","1982-06-08","1982-09-07","1982-12-14","1983-03-08","1983-06-07","1983-09-06","1983-12-13","1984-03-13","1984-06-05","1984-09-04","1984-12-18","1985-03-12","1985-06-04","1985-09-03","1985-12-17","1986-03-11","1986-06-03","1986-09-02","1986-12-16","1987-03-10","1987-06-02","1987-08-31","1987-12-15","1988-03-01","1988-05-31","1988-08-29","1988-12-13","1989-02-28","1989-05-30","1989-08-28","1989-12-12","1990-02-27","1990-05-29","1990-08-31","1990-12-11","1991-02-26","1991-05-28","1991-08-30","1991-12-17","1992-02-25","1992-05-26","1992-08-31","1992-12-15","1993-02-23","1993-05-25","1993-08-30","1993-12-14","1994-02-22","1994-05-25","1994-08-29","1994-12-13","1995-02-21","1995-05-26","1995-08-30","1995-12-14","1996-02-21","1996-05-30","1996-09-04","1996-12-12","1997-02-20","1997-05-29","1997-09-03","1997-12-24","1998-02-19","1998-05-29","1998-08-31","1998-12-24","1999-02-22","1999-06-04","1999-09-03","1999-12-23","1999-12-31","2000-02-22","2000-06-05","2000-09-01","2000-12-21","2001-02-20","2001-06-04","2001-08-31","2001-12-21","2002-02-19","2002-06-03","2002-08-30","2002-12-13","2003-02-18","2003-06-02","2003-08-29","2003-12-15","2004-02-23","2004-05-28","2004-08-30","2004-12-20","2005-02-28","2005-06-06","2005-09-02","2005-12-05","2006-02-27","2006-06-05","2006-09-01","2006-12-04","2007-02-16","2007-06-04","2007-08-31","2007-12-03","2008-02-15","2008-06-02","2008-08-29","2008-12-01","2009-02-13","2009-06-01","2009-08-31","2009-11-30","2010-02-12","2010-05-28","2010-08-30","2010-11-29","2011-02-14","2011-05-27","2011-08-30","2011-11-29","2012-02-17","2012-05-30","2012-08-29","2012-11-29","2013-02-15","2013-06-03","2013-08-30","2013-12-02","2014-02-14","2014-06-02","2014-08-29","2014-12-01","2015-02-09","2015-06-01","2015-08-31","2015-11-30","2016-02-12","2016-05-27","2016-09-02"
"Dividend",0.05,0.06,0.06,0.06,0.06,0.06,0.065,0.065,0.065,0.065,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,3.2925,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.105,0.105,0.105,0.105,0.125,0.125,0.125,0.125,0.175,0.175,0.175,0.175,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.25,0.25,0.25,0.25,0.275,0.275,0.275,0.275,0.313,0.313,0.313,0.313,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
