"","1982-02-16","1982-05-11","1982-08-10","1982-11-16","1983-02-14","1983-05-16","1983-08-16","1983-11-15","1984-02-14","1984-05-08","1984-08-14","1984-11-13","1985-02-11","1985-05-07","1985-08-13","1985-11-12","1986-02-18","1986-05-13","1986-08-12","1986-11-10","1987-02-17","1987-08-11","1987-11-09","1988-05-10","1988-08-09","1988-11-07","1989-02-14","1989-05-09","1989-08-08","1989-11-08","1990-02-13","1990-05-08","1990-08-07","1990-11-13","1991-02-12","1991-05-07","1991-08-06","1991-11-12","1992-02-11","1992-05-12","1992-08-11","1992-11-09","1993-02-09","1993-05-11","1993-08-10","1993-11-08","1994-02-08","1994-05-10","1994-08-09","1994-11-07","1995-02-07","1995-05-09","1995-08-10","1995-11-09","1996-02-15","1996-05-09","1996-08-15","1996-11-14","1997-02-13","1997-05-15","1997-08-14","1997-10-01","1997-11-13","1998-02-12","1998-05-14","1998-08-13","1998-11-12","1999-01-04","1999-02-11","1999-05-13","1999-08-12","1999-11-10","2000-02-10","2000-05-11","2000-08-10","2000-11-09","2001-02-08","2001-05-10","2001-07-02","2001-08-09","2001-11-08","2002-02-07","2002-05-09","2002-08-08","2002-11-14","2003-02-13","2003-05-08","2003-08-07","2003-11-13","2004-02-12","2004-05-13","2004-08-12","2004-11-10","2005-02-10","2005-05-12","2005-08-11","2005-11-09","2006-02-09","2006-05-11","2006-08-10","2006-11-09","2007-02-15","2007-05-10","2007-08-09","2007-11-15","2008-02-14","2008-05-08","2008-08-07","2008-11-13","2009-02-12","2009-05-14","2009-08-13","2009-11-12","2010-02-11","2010-05-13","2010-08-12","2010-11-10","2011-02-10","2011-05-12","2011-08-11","2011-11-09","2012-02-16","2012-05-10","2012-08-09","2012-11-08","2013-02-14","2013-05-09","2013-08-08","2013-11-14","2014-02-13","2014-05-08","2014-08-07","2014-11-13","2015-02-12","2015-05-14","2015-08-13","2015-11-19","2016-02-11","2016-05-12","2016-08-11"
"Dividend",0.0975,0.0975,0.0975,0.0975,0.0975,0.11,0.11,0.11,0.11,0.125,0.125,0.125,0.125,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.165,0.165,0.165,0.18,0.18,0.18,0.18,0.195,0.195,0.195,0.195,0.195,0.215,0.215,0.215,0.215,0.215,0.23,0.23,0.23,0.23,0.23,0.23,0.25,0.25,0.25,0.25,0.25,0.27,0.27,0.27,0.27,0.27,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,7.75,0.255,0.255,0.255,0.255,0.255,9.4,0.27,0.255,0.255,0.255,0.255,0.27,0.255,0.255,0.255,0.255,23.51,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.225,0.225,0.225,0.225,0.225,0.225,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.35,0.35,0.35,0.35,0.425,0.425,0.425,0.425,0.47,0.47,0.47,0.52,0.52,0.58,0.58,0.58,0.58,0.65,0.65,0.65,0.65,0.725,0.725,0.725,0.725
