"","1990-01-12","1990-04-16","1990-07-16","1990-10-15","1991-01-14","1991-04-15","1991-07-15","1991-10-11","1992-01-13","1992-04-10","1992-07-13","1992-10-19","1993-01-15","1993-04-12","1993-07-19","1993-10-18","1994-01-14","1994-04-18","1994-07-18","1994-10-17","1995-01-13","1995-04-17","1995-07-19","1995-10-18","1996-01-17","1996-04-17","1996-07-17","1996-10-16","1997-01-15","1997-04-16","1997-07-16","1997-10-15","1998-01-21","1998-04-15","1998-07-15","1998-10-21","1999-01-20","1999-04-14","1999-07-21","1999-10-20","2000-01-19","2000-04-18","2000-07-19","2000-10-18","2001-01-17","2001-04-18","2001-07-18","2002-01-16","2002-04-17","2002-07-17","2002-10-16","2003-01-15","2003-04-15","2003-07-16","2003-10-15","2004-01-21","2004-04-14","2004-07-21","2004-10-20","2005-01-19","2005-04-20","2005-07-20","2005-10-19","2006-01-18","2006-04-19","2006-07-19","2006-10-18","2007-01-17","2007-04-18","2007-07-18","2007-10-17","2008-01-16","2008-04-16","2008-07-16","2008-10-15","2009-01-21","2009-04-15","2009-07-15","2009-10-21","2010-01-20","2010-04-14","2010-07-21","2010-10-20","2011-01-19","2011-04-19","2011-07-20","2011-10-19","2012-01-19","2012-04-19","2012-07-19","2012-10-18","2013-01-17","2013-04-18","2013-07-18","2013-10-17","2014-01-17","2014-04-16","2014-07-17","2014-10-16","2015-01-15","2015-04-16","2015-07-16","2015-10-15","2016-01-14","2016-04-14","2016-07-14"
"Dividend",0.00813,0.00813,0.00813,0.00813,0.00938,0.00938,0.00938,0.00938,0.01125,0.01125,0.01125,0.01125,0.01375,0.01375,0.01375,0.01375,0.01563,0.01563,0.01563,0.01563,0.0175,0.0175,0.01813,0.01813,0.01875,0.01875,0.01875,0.01875,0.01938,0.01938,0.01938,0.01938,0.02,0.02,0.02,0.02,0.02063,0.02063,0.02063,0.02063,0.02188,0.022,0.022,0.022,0.02325,0.02325,0.02325,0.0245,0.0245,0.0245,0.0245,0.02625,0.02625,0.02625,0.02625,0.02825,0.02825,0.02825,0.02825,0.0325,0.0325,0.0325,0.0325,0.035,0.035,0.035,0.035,0.0375,0.0375,0.0375,0.0375,0.04625,0.04625,0.04625,0.04625,0.0475,0.0475,0.0475,0.0475,0.0525,0.0525,0.0525,0.0525,0.06375,0.064,0.064,0.064,0.075,0.075,0.075,0.075,0.085,0.085,0.085,0.085,0.1,0.1,0.1,0.1,0.125,0.125,0.125,0.125,0.145,0.145,0.145
