"","1988-01-29","1988-04-29","1988-07-29","1988-10-28","1989-01-30","1989-05-02","1989-08-01","1989-10-31","1990-01-30","1990-05-03","1990-08-03","1990-11-01","1991-01-29","1991-05-02","1991-08-12","1991-11-01","1992-02-03","1992-05-04","1992-08-03","1992-11-02","1993-02-01","1993-05-03","1993-08-02","1993-11-01","1994-01-31","1994-05-02","1994-08-01","1994-09-26","1994-12-23","1995-03-27","1995-06-28","1995-09-27","1995-12-27","1996-03-27","1996-06-26","1996-09-26","1996-12-27","1997-03-26","1997-06-26","1997-09-26","1997-12-29","1998-03-27","1998-06-17","1998-09-28","1998-12-29","1999-03-29","1999-06-28","1999-09-28","1999-12-29","2000-03-29","2000-06-28","2000-09-27","2000-12-27","2001-03-28","2001-06-27","2001-09-26","2001-12-27","2002-03-26","2002-06-26","2002-09-26","2002-12-27","2003-03-27","2003-06-26","2003-09-26","2003-12-29","2004-03-29","2004-06-28","2004-09-28","2004-12-29","2005-03-29","2005-06-28","2005-09-28","2005-12-28","2006-03-29","2006-06-28","2006-09-27","2006-12-27","2007-03-28","2007-06-27","2007-09-26","2007-12-27","2008-03-27","2008-06-26","2008-09-26","2008-12-29","2009-03-27","2009-06-26","2009-09-28","2009-12-29","2010-03-29","2010-06-28","2010-09-28","2010-12-29","2011-03-29","2011-06-28","2011-09-28","2011-12-28","2012-03-28","2012-06-27","2012-09-26","2012-12-14","2013-03-26","2013-06-26","2013-09-26","2013-12-27","2014-03-27","2014-06-26","2014-09-26","2014-12-29","2015-03-27","2015-06-26","2015-09-28","2015-12-29","2016-03-29","2016-06-28","2016-09-28"
"Dividend",0.0125,0.0125,0.015,0.015,0.015,0.015,0.01875,0.01875,0.01875,0.01875,0.0225,0.0225,0.0225,0.0225,0.0275,0.0275,0.0275,0.0275,0.0275,0.03,0.03,0.03,0.03,0.0325,0.0325,0.0325,0.0325,0.0375,0.0375,0.0375,0.0375,0.0425,0.0425,0.0425,0.0425,0.0475,0.0475,0.0475,0.06,0.06,0.06,0.06,0.06,0.075,0.075,0.075,0.075,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.115,0.11,0.115,0.115,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.165,0.165,0.165,0.33,0.21,0.21,0.21,0.21,0.28,0.28,0.28,0.28,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.34,0.34,0.34,0.34,0.36,0.36,0.36,0.36,0.38,0.38,0.38,0.38,0.42,0.42,0.42,0.42,0.485,0.485,0.485,0.485,0.55,0.55,0.55,0.55,0.65
