"","1998-09-17","1998-12-17","1999-03-17","1999-06-17","1999-09-16","1999-12-17","2000-03-16","2000-06-19","2000-09-18","2000-12-19","2001-03-16","2001-06-19","2001-09-18","2001-12-19","2002-03-18","2002-06-19","2002-09-18","2002-12-19","2003-03-18","2003-06-19","2003-09-19","2003-12-19","2004-03-18","2004-06-21","2004-09-27","2004-12-20","2005-03-22","2005-06-21","2005-09-27","2005-12-20","2006-03-21","2006-06-20","2006-09-06","2006-09-26","2006-12-19","2007-03-20","2007-06-19","2007-09-25","2007-12-18","2008-03-18","2008-06-17","2008-09-23","2008-12-19","2009-03-17","2009-06-17","2009-09-22","2009-12-28","2010-03-16","2010-06-16","2010-09-27","2010-12-21","2011-03-16","2011-06-22","2011-09-27","2011-12-20","2012-03-22","2012-06-25","2012-09-26","2012-12-26","2013-03-26","2013-06-26","2013-09-25","2013-12-27","2014-03-25","2014-06-27","2014-09-23","2014-12-18","2015-03-25","2015-06-25","2015-09-23","2015-12-23","2016-03-22","2016-06-28","2016-09-27"
"Dividend",0.39,0.39,0.39,0.39,0.39,0.39,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.29,0.29,0.29,0.29,0.3,0.3,2.475,0.3,0.3,0.31,0.31,0.31,0.31,0.32,0.35,0.35,0.35,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.48,0.48,0.48,0.48,0.6,0.6,0.6,0.6,0.63,0.63,0.63,0.63,0.66,0.66,0.66,0.66,0.7,0.7,0.7,0.7,0.755,0.755,0.755
