"","1992-04-20","1992-06-23","1992-10-05","1993-01-19","1993-05-04","1993-06-29","1993-08-30","1994-01-10","1994-04-12","1994-07-01","1994-10-03","1995-01-09","1995-04-26","1995-07-05","1995-10-11","1996-01-17","1996-04-12","1996-07-10","1996-10-15","1997-07-16","1997-10-15","1998-01-07","1998-04-07","1998-07-13","1998-10-13","1999-01-12","1999-04-14","1999-07-14","1999-10-12","2000-01-12","2000-04-12","2000-07-13","2000-10-13","2001-01-10","2001-04-10","2001-07-13","2001-10-15","2002-01-11","2002-04-12","2002-07-12","2002-10-10","2003-01-15","2003-04-14","2003-07-15","2003-10-15","2004-01-14","2004-04-14","2004-07-14","2004-10-13","2005-01-12","2005-04-13","2005-07-13","2005-10-12","2006-01-11","2006-04-11","2006-07-12","2006-10-11","2007-01-10","2007-04-11","2007-07-11","2007-10-10","2008-01-09","2008-04-09","2008-07-09","2008-10-08","2009-01-07","2009-04-07","2009-07-08","2009-10-07","2010-01-06","2010-04-07","2010-07-07","2010-10-06","2011-01-05","2011-04-06","2011-07-06","2011-10-05","2012-01-04","2012-04-11","2012-07-11","2012-10-10","2012-12-19","2013-04-10","2013-07-10","2013-10-09","2014-01-08","2014-04-09","2014-07-09","2014-10-08","2015-01-07","2015-04-08","2015-07-08","2015-10-07","2016-01-06","2016-04-06","2016-07-06"
"Dividend",0.005,0.005,0.005,0.005,0.005,0.005,0.0075,0.0075,0.0075,0.0075,0.0125,0.0125,0.0125,0.0125,0.01875,0.01875,0.01875,0.01875,0.0225,0.0225,0.03,0.03,0.03,0.03,0.03,0.0325,0.0325,0.033,0.0325,0.035,0.035,0.035,0.035,0.0375,0.0375,0.0375,0.0375,0.0415,0.0415,0.0415,0.0415,0.044,0.044,0.044,0.044,0.049,0.049,0.048,0.049,0.0525,0.053,0.053,0.053,0.059,0.059,0.059,0.059,0.065,0.065,0.065,0.065,0.073,0.073,0.073,0.073,0.083,0.083,0.083,0.083,0.095,0.095,0.095,0.095,0.11,0.11,0.11,0.11,0.138,0.138,0.138,0.138,0.165,0.165,0.165,0.165,0.2,0.2,0.2,0.2,0.25,0.25,0.25,0.25,0.3,0.3,0.3
