"","1993-03-22","1993-06-21","1993-09-23","1993-12-13","1994-03-17","1994-06-20","1994-09-20","1994-12-12","1995-03-21","1995-06-28","1995-09-26","1995-12-26","1996-03-20","1996-06-25","1996-09-25","1996-12-24","1997-03-19","1997-06-25","1997-09-24","1997-12-23","1998-03-18","1998-06-24","1998-09-23","1998-12-22","1999-03-24","1999-06-23","1999-09-22","1999-12-29","2000-03-29","2000-06-28","2000-09-27","2000-12-27","2001-03-28","2001-06-27","2001-09-26","2001-12-26","2002-03-26","2002-06-26","2002-09-25","2002-12-24","2003-03-26","2003-06-25","2003-09-24","2004-03-24","2004-06-23","2004-09-22","2004-12-29","2005-03-22","2005-06-22","2005-09-28","2005-12-28","2006-03-29","2006-06-28","2006-09-27","2006-12-27","2007-03-28","2007-06-27","2007-09-26","2007-12-27","2008-03-26","2008-06-25","2008-09-24","2008-12-23","2009-03-25","2009-06-24","2009-09-23","2009-12-29","2010-03-24","2010-06-23","2010-09-22","2010-12-29","2011-03-23","2011-06-22","2011-09-28","2011-12-28","2012-03-28","2012-06-27","2012-09-26","2012-12-12","2013-03-26","2013-06-26","2013-09-25","2013-12-26","2014-03-26","2014-06-25","2014-09-24","2014-12-23","2015-03-25","2015-06-24","2015-09-30","2015-12-17","2016-03-22","2016-06-01","2016-07-05","2016-09-28"
"Dividend",0.00143,0.00143,0.00143,0.00143,0.00143,0.00143,0.00143,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.00275,0.00237,0.00237,0.00237,0.00237,0.00237,0.00237,0.00237,0.00227,0.00284,0.00284,0.00284,0.00303,0.00284,0.00284,0.00284,0.00284,0.00379,0.00379,0.00379,0.00379,0.00379,0.00379,0.00379,0.00379,0.00474,0.00474,0.00474,0.00474,0.00474,0.00474,0.00569,0.00569,0.00569,0.00569,0.00569,0.00758,0.00758,0.00758,0.00758,0.00758,0.00758,0.00758,0.01137,0.01137,0.01137,0.01137,0.01137,0.01137,0.01137,0.01137,0.01137,0.01137,0.01516,0.01516,0.01516,0.01516,0.01516,0.01516,0.01516,0.01895,0.01895,0.01895,0.01895,0.01895,0.01895,0.01895,0.01895,0.01895,0.01895,0.07582,0.07582,0.07582,0.07582,0.10235,0.10235,0.10235,0.10235,0.1213,0.1213,0,0.125
