"","1990-01-10","1990-04-09","1990-07-10","1990-10-09","1991-01-09","1991-04-10","1991-07-09","1991-10-08","1992-04-09","1992-07-09","1992-10-08","1993-01-11","1993-04-08","1993-07-09","1993-10-08","1994-01-10","1994-04-11","1994-07-11","1994-10-07","1995-01-09","1995-04-07","1995-07-12","1995-10-12","1996-01-11","1996-04-11","1996-07-11","1996-10-10","1997-01-13","1997-04-11","1997-07-11","1997-10-10","1998-01-13","1998-04-13","1998-07-13","1998-10-13","1998-12-11","1999-01-13","1999-04-13","1999-07-13","1999-10-13","2000-01-12","2000-04-12","2000-07-13","2000-10-13","2001-01-12","2001-04-11","2001-07-13","2001-10-15","2002-01-15","2002-04-12","2002-07-15","2002-10-15","2003-01-15","2003-04-14","2003-07-15","2003-10-15","2004-01-14","2004-04-14","2004-07-14","2004-10-13","2005-01-12","2005-04-13","2005-07-13","2005-10-13","2006-01-12","2006-04-11","2006-07-13","2006-10-13","2007-01-12","2007-04-12","2007-07-13","2007-10-15","2008-01-15","2008-04-14","2008-07-15","2008-10-15","2009-01-14","2009-04-14","2009-07-15","2009-10-14","2010-01-13","2010-04-14","2010-07-14","2010-10-13","2011-01-12","2011-04-13","2011-07-13","2011-10-13","2012-01-12","2012-04-12","2012-07-13","2012-10-15","2013-01-15","2013-04-12","2013-07-15","2013-10-15","2014-01-15","2014-04-14","2014-07-15","2014-10-15","2015-01-14","2015-04-14","2015-07-15","2015-10-14","2016-01-13","2016-04-13","2016-07-13"
"Dividend",0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.00875,0.00875,0.00875,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0125,0.0125,0.0125,0.015,0.015,0.015,0.015,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.045,0.045,0.045,0.045,0.06,0.06,0.0675,0.0675,0.0725,0.0725,0.0725,0.0725,0.0775,0.0775,0.0775,0.0775,0.08,0.08,0.08,0.08,0.085,0.085,0.085,0.085,0.094,0.094,0.094,0.094,0.125,0.125,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168
