"","1997-11-13","1997-12-26","1998-03-27","1998-06-26","1998-09-28","1998-12-29","1999-03-29","1999-06-28","1999-09-28","1999-12-29","2000-03-29","2000-06-28","2000-09-27","2000-12-27","2001-03-28","2001-06-27","2001-09-26","2001-12-27","2002-03-26","2002-06-26","2002-09-26","2002-12-27","2003-03-27","2003-06-26","2003-09-26","2003-12-29","2004-03-29","2004-06-28","2004-09-28","2004-12-29","2005-03-29","2005-06-28","2005-09-28","2005-12-28","2006-03-29","2006-06-28","2006-09-27","2006-12-27","2007-03-28","2007-06-27","2007-09-26","2007-12-27","2008-03-27","2008-06-26","2008-09-26","2008-12-30","2009-03-27","2009-06-26","2009-09-28","2009-12-30","2010-03-29","2010-06-28","2010-09-28","2010-12-30","2011-03-29","2011-06-28","2011-09-28","2011-12-28","2012-03-28","2012-06-28","2012-09-26","2012-12-28","2013-03-27","2013-06-27","2013-09-26","2013-12-27","2014-03-27","2014-06-26","2014-09-26","2014-12-30","2015-03-27","2015-06-26","2015-09-28","2015-12-30","2016-03-29","2016-06-28","2016-09-28"
"Dividend",0.16,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.363,0.363,0.363,0.363,0.388,0.388,0.388,0.388,0.445,0.443,0.443,0.443,0.465,0.465,0.465,0.465,0.5,0.5,0.5,0.5,0.54,0.54,0.54,0.54,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.788,0.788,0.788,0.788,0.375,0.375,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.25,0.25,0.33,0.33,0.33,0.33,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.72,0.72,0.72,0.72
