"","1983-06-06","1983-09-02","1983-12-05","1984-03-05","1984-06-05","1984-09-04","1984-12-04","1985-03-05","1985-06-04","1985-09-03","1985-12-03","1986-03-04","1986-09-02","1986-12-02","1987-03-03","1987-06-02","1987-09-01","1987-12-01","1988-03-01","1988-05-31","1988-08-30","1988-12-06","1989-03-07","1989-06-06","1989-09-05","1989-12-05","1990-03-06","1990-06-06","1990-09-04","1990-12-04","1991-03-05","1991-06-04","1991-09-03","1991-12-03","1992-03-03","1992-06-02","1992-09-01","1992-12-01","1993-03-02","1993-06-01","1993-08-31","1993-12-02","1994-03-02","1994-06-02","1994-09-02","1994-12-05","1995-03-06","1995-06-06","1995-09-06","1995-12-06","1996-03-06","1996-06-05","1996-09-04","1996-12-04","1997-03-05","1997-06-04","1997-09-03","1997-12-03","1998-03-04","1998-06-03","1998-09-02","1998-12-02","1999-03-03","1999-06-02","1999-09-01","1999-12-01","2000-03-01","2000-06-07","2000-09-06","2000-12-06","2001-03-07","2001-06-06","2001-09-05","2001-12-05","2002-03-06","2002-06-05","2002-09-04","2002-12-04","2003-03-05","2003-06-04","2003-09-03","2003-12-03","2004-03-03","2004-06-09","2004-09-08","2004-12-08","2005-03-09","2005-06-08","2005-09-07","2005-12-07","2006-03-08","2006-06-07","2006-09-06","2006-12-06","2007-03-07","2007-06-06","2007-09-05","2007-12-05","2008-03-05","2008-06-04","2008-09-03","2008-12-03","2009-03-04","2009-06-03","2009-09-02","2009-12-02","2010-03-03","2010-06-09","2010-09-08","2010-12-08","2011-03-09","2011-06-08","2011-09-07","2011-12-07","2012-03-07","2012-06-06","2012-09-05","2012-12-05","2013-03-06","2013-06-05","2013-09-04","2013-12-04","2014-03-05","2014-06-04","2014-09-03","2014-12-03","2015-03-04","2015-06-03","2015-09-02","2015-12-02","2016-03-02","2016-06-01","2016-09-07"
"Dividend",0.06815,0.06815,0.06815,0.07546,0.07556,0.07556,0.07556,0.08741,0.08741,0.08741,0.08741,0.09481,0.09481,0.09481,0.10074,0.10222,0.10222,0.10222,0.11556,0.11556,0.11556,0.11556,0.13333,0.13333,0.13333,0.13333,0.15333,0.15333,0.15333,0.15333,0.16089,0.16089,0.16089,0.16089,0.16667,0.16667,0.16667,0.16667,0.17467,0.17467,0.17467,0.17467,0.19133,0.192,0.192,0.192,0.21,0.21,0.21,0.21,0.22333,0.22333,0.22333,0.22333,0.24,0.24,0.24,0.24,0.25,0.25,0.25,0.25,0.26,0.26,0.26,0.26,0.275,0.275,0.275,0.275,0.285,0.285,0.285,0.285,0.29,0.29,0.29,0.29,0.295,0.295,0.295,0.295,0.3,0.3,0.3,0.3,0.313,0.313,0.313,0.313,0.338,0.338,0.338,0.338,0.365,0.365,0.365,0.365,0.39,0.39,0.39,0.39,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.41,0.45,0.45,0.45,0.45,0.495,0.495,0.495,0.495,0.537,0.537,0.538,0.538,0.575,0.575,0.575,0.575,0.615,0.615,0.615,0.615,0.658,0.658,0.658
