"","1985-09-09","1985-12-09","1986-03-10","1986-06-11","1986-09-11","1986-12-09","1987-03-10","1987-06-08","1987-09-04","1987-12-14","1988-06-06","1988-09-12","1988-12-12","1989-03-13","1989-06-12","1989-09-11","1989-12-11","1990-03-12","1990-06-11","1990-09-10","1990-12-10","1991-03-11","1991-06-10","1991-09-09","1991-12-09","1992-03-23","1992-06-15","1992-09-14","1992-12-14","1993-03-15","1993-06-14","1993-09-13","1993-12-13","1994-03-14","1994-06-13","1994-09-12","1994-12-12","1995-03-13","1995-06-14","1995-09-13","1995-12-13","1996-03-27","1996-06-12","1996-09-11","1996-12-11","1997-03-25","1997-06-11","1997-09-10","1997-12-10","1998-03-10","1998-06-10","1998-09-09","1998-12-09","1999-03-09","1999-06-09","1999-09-08","1999-12-08","2000-03-15","2000-06-14","2000-09-20","2000-12-20","2001-03-16","2001-06-13","2001-09-19","2001-12-19","2002-03-14","2002-06-12","2002-09-19","2002-12-19","2003-03-14","2003-06-11","2003-09-25","2003-12-18","2004-03-12","2004-06-15","2004-09-23","2004-12-20","2005-03-18","2005-06-21","2005-09-22","2005-12-21","2006-03-10","2006-06-15","2006-09-21","2006-12-18","2007-03-09","2007-06-14","2007-09-21","2007-12-17","2008-03-14","2008-06-17","2008-09-22","2008-12-18","2013-08-01","2013-09-20","2013-12-17","2014-03-07","2014-06-17","2014-09-18","2014-12-11","2015-03-10","2015-06-09","2015-09-18","2015-12-11","2016-03-08","2016-06-07","2016-09-16"
"Dividend",0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09
