"","1990-03-27","1990-06-27","1990-09-25","1990-12-26","1991-04-02","1991-07-01","1991-10-02","1991-12-31","1992-03-30","1992-06-29","1992-09-29","1992-12-29","1993-03-30","1993-07-02","1993-09-27","1993-12-29","1994-03-28","1994-06-28","1994-09-27","1994-12-28","1995-03-28","1995-06-29","1995-09-29","1995-12-29","1996-03-28","1996-07-02","1996-10-09","1997-01-03","1997-04-10","1997-07-10","1997-10-08","1997-12-31","1998-04-02","1998-07-09","1998-10-01","1998-12-30","1999-03-31","1999-06-30","1999-09-30","2000-01-27","2000-05-11","2000-08-10","2000-11-13","2001-02-12","2001-05-14","2001-08-13","2001-11-09","2002-02-11","2002-05-13","2002-08-12","2002-11-08","2003-02-10","2003-05-12","2003-08-11","2003-11-07","2004-02-09","2004-05-10","2004-08-09","2004-11-08","2005-02-07","2005-05-16","2005-08-08","2005-11-07","2006-02-06","2006-05-08","2006-08-07","2006-11-06","2007-02-05","2007-05-07","2007-05-08","2007-08-06","2007-11-05","2008-02-04","2008-05-05","2008-08-04","2008-11-03","2009-02-09","2009-05-11","2009-08-10","2009-11-09","2010-02-08","2010-05-06","2010-08-06","2010-11-08","2011-02-17","2011-05-19","2011-08-23","2011-11-17","2012-02-21","2012-05-22","2012-08-21","2012-11-20","2013-02-13","2013-05-21","2013-08-20","2013-11-20","2014-02-18","2014-05-20","2014-08-19","2014-11-18","2015-02-17","2015-05-19","2015-08-18","2015-11-16","2016-02-16","2016-05-17","2016-08-16"
"Dividend",0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.03938,0.0525,0.0525,0.07,0.07,0.07,0.07,0.075,0.075,0.075,0.0875,0.0875,0.1025,0.1025,0.1025,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.29,0.29,0.29,0.268,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.3,0.3,0.3,0.32,0.32,0.32,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.39,0.39,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.32,0.04,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.06,0.06,0.06,0.06,0.08
