"","1984-09-24","1985-01-04","1985-04-03","1985-07-03","1985-10-04","1986-01-06","1986-04-04","1986-07-03","1986-10-06","1987-01-05","1987-04-06","1987-07-06","1988-01-04","1988-04-04","1988-07-01","1988-10-04","1989-01-03","1989-04-04","1989-07-05","1989-10-03","1990-01-04","1990-04-04","1990-07-03","1990-10-03","1991-01-04","1991-04-04","1991-07-03","1991-10-04","1992-01-06","1992-04-06","1992-07-06","1992-10-05","1993-01-04","1993-04-02","1993-07-02","1993-10-04","1994-01-04","1994-04-04","1994-07-01","1994-10-04","1995-01-04","1995-04-04","1995-07-06","1995-10-05","1996-01-08","1996-04-08","1996-07-08","1996-10-08","1997-01-08","1997-03-25","1997-07-08","1997-10-08","1998-01-07","1998-04-07","1998-07-08","1998-10-07","1999-01-06","1999-04-07","1999-07-07","1999-09-07","2000-01-06","2000-04-06","2000-07-06","2000-10-05","2001-01-08","2001-04-06","2001-07-06","2001-10-05","2002-01-08","2002-04-08","2002-07-08","2002-10-08","2003-01-08","2003-04-08","2003-07-08","2003-10-08","2004-01-07","2004-04-06","2004-07-07","2004-10-06","2005-01-06","2005-04-06","2005-07-06","2005-10-05","2006-01-06","2006-04-06","2006-07-06","2006-10-05","2007-01-08","2007-04-05","2007-07-06","2007-10-05","2008-01-08","2008-04-08","2008-07-08","2008-10-08","2009-01-07","2009-04-07","2009-07-08","2009-10-07","2010-01-06","2010-04-07","2010-07-07","2010-10-06","2011-01-06","2011-04-06","2011-07-06","2011-10-05","2012-01-06","2012-04-05","2012-07-06","2012-10-05","2013-01-08","2013-04-08","2013-07-08","2013-10-08","2014-01-08","2014-04-08","2014-07-08","2014-10-08","2015-01-07","2015-04-08","2015-07-08","2015-10-07","2016-01-06","2016-04-06","2016-07-06"
"Dividend",0.11667,0.11667,0.125,0.125,0.125,0.125,0.13333,0.13333,0.13333,0.13333,0.145,0.145,0.145,0.155,0.155,0.155,0.155,0.1625,0.1625,0.1625,0.1625,0.1725,0.1725,0.1725,0.1725,0.1775,0.1775,0.1775,0.1775,0.1825,0.1825,0.1825,0.1825,0.18875,0.1885,0.1885,0.1885,0.1975,0.1975,0.1975,0.1975,0.206,0.206,0.206,0.206,0.215,0.215,0.215,0.215,0.224,0.224,0.224,0.224,0.232,0.232,0.232,0.232,0.242,0.243,0.244,0.244,0.254,0.254,0.254,0.253,0.256,0.256,0.256,0.256,0.27,0.27,0.27,0.27,0.333,0.383,0.383,0.313,0.313,0.313,0.313,0.323,0.323,0.323,0.323,0.333,0.333,0.333,0.333,0.355,0.355,0.355,0.355,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.48,0.48,0.48
