"","1988-02-24","1988-05-25","1988-08-26","1988-11-25","1989-02-23","1989-05-25","1989-08-28","1989-11-27","1990-02-23","1990-05-25","1990-08-27","1990-11-26","1991-02-25","1991-05-24","1991-08-26","1991-11-22","1992-02-24","1992-05-26","1992-08-26","1992-11-24","1993-02-23","1993-05-25","1993-08-26","1993-11-24","1994-02-23","1994-05-25","1994-08-26","1994-11-25","1995-02-23","1995-05-25","1995-08-30","1995-11-29","1996-02-28","1996-05-29","1996-08-28","1996-11-27","1997-02-26","1997-05-28","1997-08-28","1997-11-26","1998-02-26","1998-05-28","1998-08-28","1998-11-27","1999-02-25","1999-05-27","1999-08-30","1999-11-29","2000-02-28","2000-05-30","2000-08-30","2000-11-29","2001-02-27","2001-05-30","2001-08-29","2001-11-28","2002-02-26","2002-05-29","2002-08-28","2002-11-26","2003-02-26","2003-05-28","2003-08-27","2003-11-26","2004-02-26","2004-05-26","2004-08-30","2004-11-29","2005-02-25","2005-05-27","2005-08-30","2005-11-29","2006-02-27","2006-05-30","2006-08-30","2006-11-29","2007-02-27","2007-05-30","2007-08-29","2007-11-28","2008-02-27","2008-05-29","2008-08-28","2008-11-26","2009-02-26","2009-05-28","2009-08-28","2009-11-27","2010-02-25","2010-05-27","2010-08-30","2010-11-26","2011-02-24","2011-05-27","2011-08-30","2011-11-29","2012-02-28","2012-05-30","2012-08-29","2012-11-28","2013-02-27","2013-05-29","2013-08-28","2013-11-26","2014-02-26","2014-05-28","2014-08-27","2014-11-25","2015-02-25","2015-05-27","2015-08-27","2015-11-25","2016-02-24","2016-05-26","2016-08-29"
"Dividend",0.085,0.085,0.085,0.095,0.095,0.095,0.095,0.105,0.105,0.105,0.105,0.115,0.115,0.115,0.115,0.125,0.125,0.125,0.125,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.18,0.18,0.18,0.18,0.2,0.2,0.2,0.2,0.225,0.225,0.225,0.225,0.25,0.25,0.25,0.25,0.25,0.345,0.345,0.345,0.345,0.37,0.37,0.37,0.37,0.4,0.4,0.4,0.4,0.43,0.43,0.43,0.43,0.45,0.45,0.45,0.45,0.5,0.5,0.5,0.5,0.55,0.55,0.55,0.55,0.61,0.61,0.61,0.61,0.73,0.73,0.73,0.73,0.77,0.77,0.77,0.54,0.1,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.24,0.24,0.24,0.24,0.24,0.26
