"","1972-06-19","1972-09-18","1972-12-13","1973-02-28","1973-06-18","1973-09-17","1973-12-14","1974-03-18","1974-06-17","1974-09-09","1974-12-16","1975-03-17","1975-06-02","1975-09-15","1975-12-15","1976-03-15","1976-06-10","1976-08-30","1976-12-13","1977-03-14","1977-06-13","1977-09-12","1977-11-15","1978-03-13","1978-06-12","1978-09-11","1978-12-11","1979-03-12","1979-06-11","1979-09-10","1979-12-11","1980-03-11","1980-06-10","1980-09-09","1980-11-10","1981-03-10","1981-06-09","1981-09-09","1981-12-09","1982-03-09","1982-06-09","1982-09-09","1982-12-09","1983-03-09","1983-06-09","1983-09-09","1983-12-09","1984-03-09","1984-06-11","1984-09-11","1985-06-11","1985-09-10","1985-12-10","1986-03-11","1986-06-10","1986-09-09","1986-12-09","1987-03-10","1987-06-09","1987-09-09","1987-12-09","1988-03-09","1988-06-09","1988-09-09","1988-12-09","1989-03-09","1989-06-09","1989-09-11","1989-12-11","1990-03-09","1990-06-11","1990-09-11","1990-12-11","1991-03-11","1991-06-10","1991-09-10","1991-12-10","1992-03-10","1992-06-09","1992-09-09","1992-12-09","1993-03-09","1993-06-09","1993-09-09","1993-12-09","1994-03-09","1994-06-09","1994-09-09","1994-12-09","1995-03-09","1995-06-13","1995-09-13","1995-12-13","1996-03-13","1996-06-12","1996-09-12","1996-12-12","1997-03-12","1997-06-12","1997-09-11","1997-12-11","1998-03-12","1998-06-11","1998-09-11","1998-12-11","1999-03-11","1999-06-11","1999-09-13","1999-12-13","2000-03-13","2000-06-13","2000-09-13","2000-12-13","2005-03-29","2005-06-28","2005-10-05","2005-12-28","2006-03-29","2006-06-29","2006-09-28","2006-12-27","2007-03-28","2007-06-28","2007-09-27","2007-12-27","2008-03-27","2008-06-26","2008-09-26","2008-12-29","2009-03-27","2009-06-26","2009-09-28","2009-12-29","2010-03-29","2010-06-28","2010-09-28","2010-12-29","2011-03-29","2011-06-28","2011-09-29","2011-12-28","2012-03-28","2012-06-28","2012-09-27","2012-12-27","2013-03-26","2013-06-27","2013-09-26","2013-12-27","2014-03-27","2014-06-26","2014-09-26","2014-12-29","2015-03-27","2015-06-26","2015-09-28","2015-12-29","2016-03-29","2016-06-28","2016-09-28"
"Dividend",0.215,0.215,0.215,0.2225,0.2225,0.2225,0.2225,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.235,0.25,0.25,0.25,0.25,0.27,0.27,0.27,0.27,0.29,0.29,0.305,0.305,0.325,0.325,0.325,0.325,0.34,0.34,0.34,0.34,0.34,0.375,0.375,0.375,0.375,0.4,0.4,0.4,0.4,0.43,0.43,0.46,0.46,0.46,0.46,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.35,0.35,0.35,0.35,0.35,0.35,0.38,0.38,0.38,0.38,0.41,0.41,0.41,0.41,0.44,0.44,0.44,0.44,0.47,0.47,0.47,0.47,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.33,0.33,0.33,0.33,0.33,0.36,0.36,0.36,0.36,0.39,0.39,0.39,0.39,0.42,0.42,0.42,0.42,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.49,0.49
