"","1972-08-01","1972-11-01","1973-01-31","1973-05-02","1973-08-02","1973-11-01","1974-01-31","1974-05-02","1974-08-02","1974-10-31","1975-01-31","1975-05-02","1975-08-01","1975-10-31","1976-02-03","1976-05-03","1976-08-03","1976-11-03","1977-02-02","1977-05-03","1977-08-02","1977-11-01","1978-02-02","1978-05-03","1978-08-02","1978-11-01","1979-02-02","1979-05-02","1979-08-02","1979-11-02","1980-02-04","1980-05-02","1980-08-04","1980-10-31","1981-02-03","1981-05-04","1981-08-03","1981-11-02","1982-02-02","1982-05-04","1982-08-03","1982-11-01","1983-02-01","1983-05-03","1983-08-02","1983-11-01","1984-01-31","1984-05-01","1984-07-31","1984-10-30","1985-01-29","1985-04-30","1985-07-30","1985-10-29","1986-01-28","1986-04-29","1986-07-29","1986-10-28","1987-02-03","1987-04-28","1987-07-28","1987-11-03","1988-02-02","1988-05-03","1988-08-11","1988-11-01","1989-01-31","1989-05-02","1989-08-01","1989-10-31","1990-01-30","1990-05-01","1990-07-31","1990-10-30","1991-01-29","1991-04-30","1991-07-30","1991-10-29","1992-01-28","1992-04-28","1992-07-28","1992-11-03","1993-02-02","1993-05-04","1993-08-03","1993-11-02","1994-02-01","1994-05-03","1994-08-02","1994-11-01","1995-01-31","1995-05-02","1995-08-03","1995-11-02","1996-02-01","1996-05-02","1996-08-01","1996-10-31","1997-01-30","1997-05-01","1997-07-31","1997-10-30","1998-02-05","1998-04-30","1998-07-30","1998-11-05","1999-02-04","1999-05-06","1999-08-05","1999-11-04","2000-02-03","2000-05-04","2000-08-03","2000-11-02","2001-01-02","2001-02-01","2001-05-03","2001-08-02","2001-11-01","2002-01-31","2002-05-02","2002-08-01","2002-10-31","2003-01-30","2003-05-01","2003-07-31","2003-10-30","2004-02-05","2004-05-06","2004-08-05","2004-11-04","2005-02-03","2005-05-05","2005-08-04","2005-11-03","2006-02-02","2006-05-04","2006-08-03","2006-11-02","2007-02-01","2007-05-03","2007-08-02","2007-11-01","2008-01-31","2008-05-01","2008-07-31","2008-10-30","2009-02-05","2009-04-30","2009-07-30","2009-11-05","2010-02-04","2010-05-06","2010-08-05","2010-11-04","2011-02-03","2011-05-05","2011-08-04","2011-11-03","2012-02-02","2012-05-03","2012-08-02","2012-10-04","2013-03-07","2013-05-02","2013-08-01","2013-10-31","2014-03-06","2014-05-01","2014-07-31","2014-11-12","2015-03-05","2015-04-30","2015-07-30","2015-11-05","2016-03-03","2016-05-04","2016-08-03"
"Dividend",0.01687,0.01928,0.01808,0.01808,0.02169,0.02169,0.02169,0.02169,0.02169,0.02169,0.02169,0.02169,0.02169,0.02169,0.02169,0.02169,0.02169,0.0241,0.0241,0.0241,0.0241,0.0241,0.02709,0.02709,0.02709,0.02709,0.02709,0.02709,0.03109,0.03109,0.03109,0.03109,0.03109,0.03109,0.03109,0.03109,0.03109,0.03109,0.03109,0.03109,0.03109,0.03109,0.01446,0.01446,0.01446,0.01446,0.01446,0.02169,0.02169,0.02169,0.02169,0.02531,0.02531,0.02531,0.02892,0.02892,0.02892,0.02892,0.02892,0.03615,0.03615,0.03615,0.03615,0.03615,0.05423,0.05423,0.05423,0.05423,0.05423,0.05423,0.05423,0.05423,0.05965,0.05965,0.05965,0.05965,0.05965,0.05965,0.05965,0.05965,0.05965,0.05965,0.05965,0.06692,0.06508,0.06508,0.06508,0.06508,0.06508,0.06508,0.06508,0.08677,0.08677,0.08677,0.08677,0.08677,0.08677,0.08677,0.08677,0.09545,0.09545,0.09545,0.09545,0.09545,0.09545,0.09545,0.09545,0.09545,0.09545,0.09545,0.09545,0.09545,0.09545,0.09545,2.616,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.135,0.135,0.135,0.135,0.155,0.155,0.155,0.155,0.175,0.175,0.195,0.195,0.215,0.215,0.215,0.215,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.29,0.29,0.34,0.34,0.34,0.34,0.38,0.38,0.38,0.38,0.42,0.42,0.42,0.42,0.49,0.49,0.49,0.49,0.55,0.55,0.55,0.55,0.57,0.57,0.57
