"","1980-03-28","1980-06-27","1980-09-29","1980-12-29","1981-03-30","1981-06-26","1981-09-29","1981-12-29","1982-06-28","1982-09-29","1982-12-30","1983-03-29","1983-06-28","1983-09-29","1983-12-29","1984-03-30","1984-06-28","1984-10-01","1984-12-28","1985-03-29","1985-06-28","1985-09-30","1985-12-27","1986-06-27","1986-09-29","1986-12-29","1987-03-30","1987-06-26","1987-09-29","1987-12-29","1988-03-29","1988-09-29","1988-12-29","1989-03-30","1989-06-28","1989-09-29","1989-12-29","1990-03-30","1990-06-28","1990-10-01","1990-12-28","1991-04-01","1991-06-28","1991-09-30","1991-12-27","1992-03-30","1992-06-26","1992-09-29","1992-12-29","1993-03-30","1993-06-28","1993-09-29","1993-12-30","1994-03-29","1994-06-28","1994-09-29","1994-12-29","1995-03-30","1995-06-30","1995-10-03","1996-01-03","1996-04-02","1996-07-02","1996-10-02","1996-12-31","1997-04-02","1997-07-01","1997-10-01","1997-12-31","1998-04-01","1998-06-30","1998-10-01","1998-12-31","1999-03-31","1999-06-30","1999-10-01","2000-01-03","2000-04-03","2000-06-30","2000-10-03","2004-01-02","2004-03-29","2004-06-28","2004-09-28","2004-12-28","2005-03-29","2005-06-28","2005-09-28","2005-12-28","2006-03-29","2006-06-28","2006-09-27","2006-12-27","2007-03-28","2007-06-27","2007-09-26","2007-12-27","2008-03-27","2008-06-26","2008-09-26","2008-12-29","2009-03-27","2009-06-26","2009-09-28","2009-12-29","2010-03-29","2010-06-28","2010-09-28","2010-12-29","2011-03-29","2011-06-28","2011-09-28","2011-12-28","2012-03-28","2012-06-27","2012-09-26","2012-12-27","2013-03-26","2013-06-26","2013-09-26","2013-12-27","2014-03-27","2014-06-26","2014-09-26","2014-12-29","2015-03-27","2015-06-26","2015-09-28","2015-12-29","2016-03-29","2016-06-28","2016-09-28"
"Dividend",0.17,0.17,0.185,0.185,0.185,0.185,0.2025,0.2025,0.2025,0.22,0.22,0.22,0.22,0.2375,0.2375,0.2375,0.255,0.255,0.255,0.255,0.27,0.27,0.27,0.285,0.285,0.285,0.285,0.2975,0.2975,0.2975,0.2975,0.31,0.31,0.31,0.32,0.32,0.32,0.32,0.33,0.33,0.33,0.33,0.34,0.34,0.34,0.202,0.35,0.35,0.35,0.35,0.355,0.355,0.355,0.46,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.26,0.26,0.27,0.27,0.27,0.27,0.28,0.28,0.28,0.2,0.2,0.2,0.2,0.25,0.25,0.25,0.25,0.27,0.27,0.27,0.27,0.29,0.29,0.29,0.29,0.305,0.305,0.305,0.305,0.31,0.31,0.31,0.31,0.315,0.315,0.315,0.315,0.32,0.32,0.32,0.32,0.325,0.325,0.325,0.325,0.338,0.338,0.338,0.338,0.355,0.355,0.355,0.355,0.417,0.417,0.418,0.418,0.48,0.48,0.48,0.48
