"","1988-01-13","1988-04-14","1988-07-14","1988-10-14","1989-01-13","1989-04-14","1989-07-14","1989-10-16","1990-01-12","1990-04-16","1990-07-16","1990-10-15","1991-01-14","1991-04-15","1991-07-15","1991-10-15","1992-01-13","1992-04-13","1992-07-14","1992-10-14","1993-01-13","1993-04-14","1993-07-14","1993-10-14","1994-01-13","1994-04-14","1994-07-14","1994-10-14","1995-01-13","1995-04-13","1995-07-18","1995-10-18","1996-01-17","1996-04-17","1996-07-17","1996-10-17","1997-01-15","1997-04-17","1997-07-17","1997-10-16","1998-01-15","1998-02-05","1998-04-16","1998-07-16","1998-10-16","1999-01-15","1999-04-16","1999-07-16","1999-10-18","2000-01-18","2000-04-18"
"Dividend",0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00583,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075
