"","1972-06-05","1972-09-01","1972-12-04","1973-03-05","1973-06-04","1973-08-31","1973-12-04","1974-03-05","1974-06-03","1974-09-03","1974-12-04","1975-03-04","1975-06-03","1975-09-03","1975-12-04","1976-03-04","1976-06-03","1976-09-02","1976-12-06","1977-03-04","1977-06-03","1977-09-02","1977-12-05","1978-03-06","1978-06-05","1978-09-01","1978-12-04","1979-03-05","1979-06-04","1979-09-10","1979-12-10","1980-03-10","1980-06-09","1980-09-08","1980-12-08","1981-03-09","1981-06-08","1981-09-04","1981-12-07","1982-03-08","1982-06-07","1982-09-03","1982-12-06","1983-03-07","1983-06-06","1983-09-02","1983-12-05","1984-03-05","1984-06-04","1984-09-10","1984-12-10","1985-03-04","1985-06-10","1985-09-09","1985-12-09","1986-03-10","1986-06-09","1986-09-08","1986-12-08","1987-03-09","1987-06-08","1987-09-04","1987-12-07","1988-03-07","1988-06-06","1988-09-02","1988-12-05","1989-03-06","1989-06-05","1989-09-01","1989-12-04","1990-03-05","1990-06-04","1990-09-10","1990-12-10","1991-03-04","1991-06-10","1991-09-09","1991-12-09","1992-03-09","1992-06-08","1992-09-04","1992-12-07","1993-03-08","1993-06-07","1993-09-03","1993-12-06","1994-03-07","1994-06-06","1994-09-02","1994-12-05","1995-03-06","1995-06-06","1995-09-06","1995-12-06","1996-03-06","1996-06-05","1996-09-04","1996-12-04","1997-03-12","1997-06-11","1997-09-17","1997-10-07","1997-12-10","1998-03-11","1998-06-10","1998-09-09","1998-12-09","1999-03-10","1999-06-09","1999-09-08","1999-12-08","2000-03-08","2000-06-07","2000-09-06","2000-12-06","2001-03-07","2001-06-06","2001-09-05","2001-12-05","2002-03-06","2002-06-05","2002-09-04","2002-12-04","2003-03-12","2003-06-11","2003-09-10","2003-12-10","2004-03-10","2004-06-09","2004-09-08","2004-12-08","2005-03-09","2005-06-08","2005-09-07","2005-12-07","2006-03-08","2006-06-07","2006-09-06","2006-12-06","2007-03-07","2007-06-06","2007-09-05","2007-12-05","2008-03-05","2008-06-04","2008-09-03","2008-12-03","2009-03-04","2009-06-03","2009-09-02","2009-12-02","2010-03-03","2010-06-02","2010-09-01","2010-12-01","2011-03-02","2011-06-01","2011-08-31","2011-11-30","2012-02-29","2012-05-30","2012-09-05","2012-12-05","2013-02-27","2013-06-05","2013-09-04","2013-12-04","2014-03-05","2014-06-04","2014-09-03","2014-12-03","2015-03-04","2015-06-03","2015-09-02","2015-12-02","2016-03-02","2016-06-01","2016-08-31"
"Dividend",0.00463,0.00463,0.00463,0.005,0.005,0.00556,0.00556,0.00556,0.00556,0.00648,0.00648,0.00648,0.00648,0.00741,0.00741,0.00741,0.00926,0.00926,0.00926,0.01111,0.01111,0.01111,0.0125,0.0125,0.01389,0.01389,0.01389,0.01389,0.01583,0.01583,0.01583,0.01583,0.01806,0.01806,0.01806,0.01806,0.02028,0.02028,0.02028,0.02028,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.02333,0.02333,0.02333,0.02333,0.02472,0.02472,0.02472,0.02472,0.02667,0.02667,0.02667,0.02667,0.02833,0.02833,0.02833,0.02833,0.035,0.035,0.035,0.035,0.04167,0.04167,0.04167,0.04167,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.065,0.065,0.065,0.065,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.115,0.115,0.115,0.115,0.125,0.125,3.2,0.125,0.125,0.13,0.13,0.13,0.13,0.135,0.135,0.135,0.135,0.14,0.14,0.14,0.14,0.145,0.145,0.145,0.145,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.23,0.23,0.23,0.23,0.26,0.26,0.26,0.26,0.3,0.3,0.3,0.3,0.375,0.375,0.375,0.375,0.425,0.425,0.425,0.425,0.45,0.45,0.45,0.45,0.48,0.48,0.48,0.48,0.515,0.515,0.515,0.515,0.538,0.538,0.537,0.537,0.568,0.568,0.568,0.568,0.655,0.655,0.655,0.655,0.703,0.703,0.703,0.703,0.753,0.753
