"","1984-09-10","1984-12-03","1985-03-11","1985-06-10","1985-09-10","1985-12-02","1986-03-11","1986-06-10","1986-09-10","1986-12-10","1987-03-11","1987-06-10","1987-09-10","1987-12-10","1988-03-11","1988-06-10","1988-09-12","1988-12-05","1989-03-13","1989-06-12","1989-09-11","1989-12-04","1990-03-12","1990-06-11","1990-09-10","1990-12-03","1991-03-11","1991-06-10","1991-09-10","1991-12-03","1992-03-11","1992-06-10","1992-09-10","1992-12-03","1993-03-11","1993-06-10","1993-09-10","1993-12-06","1994-03-11","1994-06-10","1994-09-12","1994-12-05","1995-03-13","1995-06-14","1995-09-13","1995-12-06","1996-03-13","1996-06-12","1996-09-12","1996-12-05","1997-03-13","1997-06-12","1997-09-12","1997-12-05","1998-03-13","1998-06-12","1998-09-14","1998-12-07","1999-03-15","1999-06-14","1999-09-14","1999-12-07","2000-03-15","2000-06-14","2000-09-13","2000-12-06","2001-03-14","2001-06-13","2001-09-12","2001-09-17","2001-12-05","2002-03-13","2002-06-12","2002-09-12","2002-12-04","2003-03-13","2003-06-12","2003-09-12","2003-12-03","2004-03-10","2004-06-14","2004-09-14","2004-12-06","2005-03-15","2005-06-14","2005-09-14","2005-12-06","2006-03-15","2006-06-14","2006-09-13","2006-12-06","2007-03-14","2007-06-13","2007-09-12","2007-12-05","2008-03-13","2008-06-12","2008-09-12","2008-12-03","2009-03-13","2009-06-12","2009-09-14","2009-12-02","2010-03-15","2010-06-14","2010-09-14","2010-12-08","2011-03-15","2011-06-14","2011-09-14","2011-12-06","2012-03-14","2012-06-13","2012-09-12","2012-12-05","2013-03-12","2013-06-12","2013-09-12","2013-12-04","2014-03-13","2014-06-12","2014-09-12","2014-12-03","2015-03-13","2015-06-12","2015-09-14","2015-12-02","2016-03-15","2016-06-14","2016-09-14"
"Dividend",0.01481,0.01481,0.01481,0.01481,0.01481,0.01852,0.01852,0.01852,0.01852,0.01852,0.01852,0.01852,0.01852,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.0237,0.0237,0.0237,0.0237,0.0237,0.0237,0.0237,0.0237,0.02519,0.02519,0.02519,0.02519,0.02519,0.02519,0.02519,0.02519,0.02519,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.06,0.06,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.00889,0.01778,0.01778,0.01778,0.01778,0.01778,0.01778,0.01778,0.01778,0.01778,0.01778,0.01778,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.02667,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
