"","1994-12-09","1995-08-30","1995-11-29","1996-02-28","1996-05-30","1996-08-29","1996-11-27","1997-02-27","1997-05-29","1997-08-28","1997-11-26","1998-02-26","1998-05-28","1998-08-28","1998-11-27","1999-02-25","1999-05-27","1999-08-30","1999-11-29","2000-02-28","2000-05-30","2000-08-30","2000-11-29","2001-02-27","2001-05-31","2001-08-29","2001-11-29","2002-02-27","2002-06-06","2002-08-28","2002-11-27","2003-02-27","2003-06-05","2003-08-27","2003-11-26","2004-02-26","2004-06-07","2004-08-30","2004-11-29","2005-02-25","2005-06-08","2005-08-30","2005-11-29","2006-02-27","2006-06-07","2006-08-30","2006-11-29","2007-02-27","2007-06-06","2007-08-29","2007-11-29","2008-02-28","2008-06-04","2008-08-28","2008-11-26","2009-02-26","2009-06-08","2009-08-28","2009-11-27","2010-02-25","2010-06-08","2010-08-30","2010-11-29","2011-02-25","2011-06-08","2011-08-30","2011-11-29","2012-02-28","2012-06-06","2012-08-30","2012-11-29","2013-02-27","2013-06-05","2013-08-29","2013-11-27","2014-02-27","2014-04-02","2014-05-16","2014-05-20","2014-06-05","2014-06-11","2014-08-28","2014-11-26","2015-02-26","2015-06-04","2015-08-28","2015-11-27","2016-02-26","2016-06-02","2016-08-30"
"Dividend",0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.18,0.18,0.18,0.18,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.24,0.24,0.24,0,0,0,0.24,0,0.24,0.24,0.24,0.24,0.28,0.28,0.28,0.28,0.28
