"","1987-12-18","1988-03-21","1988-06-21","1988-09-20","1988-12-23","1989-03-17","1989-06-20","1989-09-01","1989-12-27","1990-03-20","1990-06-19","1990-09-19","1990-12-26","1991-03-25","1991-06-25","1991-09-19","1991-11-26","1992-03-23","1992-06-19","1992-09-21","1992-12-28","1993-03-09","1993-06-21","1993-09-20","1993-12-28","1994-03-21","1994-06-21","1994-09-20","1994-12-27","1995-03-20","1995-06-23","1995-09-21","1995-12-28","1996-03-21","1996-06-26","1996-09-24","1996-12-30","1997-03-21","1997-06-23","1997-09-23","1997-12-30","1998-03-23","1998-06-23","1998-09-23","1998-12-30","1999-03-23","1999-06-23","1999-10-04","1999-12-30","2000-03-22","2000-06-22","2000-09-28","2000-12-28","2001-03-21","2001-06-21","2001-12-28","2002-03-21","2002-06-21","2002-09-24","2002-12-30","2003-03-25","2003-06-23","2003-09-23","2003-12-30","2004-03-22","2004-06-22","2004-09-22","2004-12-30","2005-03-14","2005-06-21","2005-09-21","2005-12-29","2006-03-10","2006-06-21","2006-09-20","2006-12-28","2007-03-09","2007-06-20","2007-09-19","2007-12-28","2008-03-17","2008-06-20","2008-09-19","2008-12-30","2009-03-17","2009-06-22","2009-09-21","2009-12-30","2010-03-15","2010-06-22","2010-09-21","2010-12-30","2011-03-15","2011-06-21","2011-09-20","2011-12-29","2012-03-15","2012-06-20","2012-09-19","2012-12-28","2013-03-12","2013-06-19","2013-09-19","2013-12-30","2014-03-19","2014-06-19","2014-09-18","2014-12-30","2015-03-18","2015-06-18","2015-09-18","2015-12-30","2016-03-16","2016-06-20","2016-09-20"
"Dividend",0.3,0.3,0.3,0.33,0.33,0.33,0.35,0.35,0.35,0.35,0.35,0.37,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.385,0.385,0.39,0.39,0.39,0.39,0.395,0.395,0.395,0.395,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.47,0.47,0.47,0.47,0.48,0.48,0.48,0.485,0.485,0.485,0.485,0.49,0.49,0.49,0.49,0.505,0.505,0.505,0.555,0.555,0.555,0.555,0.555,0.575,0.575,0.575,0.575,0.61,0.61,0.61,0.61,0.65,0.65,0.65,0.65,0.66,0.66,0.66,0.66,0.67,0.67,0.67,0.67,0.69,0.69,0.69,0.69,0.73,0.73,0.73,0.73,0.78,0.78,0.78,0.78,0.87,0.87,0.87,0.87,0.94,0.94,0.94,0.94,0.98
