"","1977-02-28","1977-05-27","1977-08-29","1977-11-28","1978-02-27","1978-05-25","1978-08-28","1978-11-27","1979-02-26","1979-05-24","1979-08-31","1979-12-03","1980-03-03","1980-06-02","1980-08-29","1980-12-01","1981-03-02","1981-06-01","1981-08-31","1981-11-30","1982-03-01","1982-05-28","1982-08-30","1982-11-29","1983-02-28","1983-05-27","1983-08-29","1983-11-28","1984-02-27","1984-05-25","1984-08-31","1984-12-03","1985-02-25","1985-06-03","1985-08-30","1985-12-02","1986-03-03","1986-06-02","1986-08-29","1986-12-01","1987-03-02","1987-06-01","1987-08-31","1987-11-30","1988-02-29","1988-05-27","1988-08-29","1988-11-28","1989-02-27","1989-05-26","1989-08-28","1989-11-27","1990-02-26","1990-05-25","1990-08-31","1990-12-03","1991-02-25","1991-06-03","1991-08-30","1991-12-02","1992-03-02","1992-06-01","1992-08-31","1992-11-30","1993-03-01","1993-05-28","1993-08-30","1993-11-29","1994-02-28","1994-05-27","1994-08-29","1994-11-28","1995-02-27","1995-05-26","1995-08-30","1995-11-29","1996-02-28","1996-06-13","1996-09-04","1996-12-04","1997-03-05","1997-06-04","1997-09-03","1997-12-03","1998-03-04","1998-06-03","1998-09-02","1998-12-02","1999-03-03","1999-06-02","1999-09-01","1999-12-01","2000-03-01","2000-05-31","2000-08-30","2000-11-29","2001-02-28","2007-12-27","2008-03-27","2008-06-26","2008-09-26","2008-12-29","2009-03-27","2009-06-26","2009-09-28","2009-12-29","2010-03-29","2010-06-28","2010-09-28","2010-12-29","2011-03-29","2011-06-28","2011-09-28","2011-12-28","2012-03-28","2012-06-27","2012-09-26","2012-12-27","2013-03-26","2013-06-26","2013-09-26","2013-12-27","2014-03-27","2014-06-26","2014-09-26","2014-12-29","2015-03-27","2015-06-26","2015-09-28","2015-12-29","2016-03-29","2016-06-28","2016-09-28"
"Dividend",0.05,0.06667,0.06667,0.06667,0.08333,0.08333,0.08333,0.08333,0.1,0.1,0.1,0.1,0.11667,0.11667,0.11667,0.11667,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.15367,0.145,0.145,0.145,0.145,0.16,0.16,0.16,0.16,0.18,0.18,0.18,0.18,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.05,0.05,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.058,0.058,0.058,0.058,0.063,0.063,0.063,0.063,0.07,0.07,0.07,0.07,0.078,0.078,0.078
