"","1990-04-23","1990-07-23","1990-10-22","1991-01-25","1991-04-22","1991-07-22","1991-10-21","1992-01-29","1992-04-16","1992-07-21","1992-10-19","1993-01-22","1993-04-23","1993-07-20","1993-10-22","1994-01-26","1994-04-25","1994-07-27","1994-10-24","1995-01-26","1995-04-21","1995-07-31","1995-10-25","1996-01-30","1996-04-23","1996-07-30","1996-10-24","1997-01-28","1997-04-29","1997-07-29","1997-10-23","1998-01-29","1998-04-29","1998-07-30","1998-10-29","1999-01-28","1999-04-29","1999-07-29","1999-10-28","2000-01-28","2000-04-27","2000-07-28","2000-10-30","2001-01-30","2001-04-27","2001-07-30","2001-10-30","2002-01-30","2002-04-29","2002-07-30","2002-10-30","2003-01-30","2003-04-29","2003-07-30","2003-10-30","2004-01-29","2004-04-29","2004-07-29","2004-10-28","2005-01-28","2005-04-28","2005-07-28","2005-10-28","2006-01-30","2006-04-27","2006-07-28","2006-10-30","2007-01-30","2007-04-27","2007-07-30","2007-10-30","2008-01-30","2008-04-29","2008-07-30","2008-10-29","2009-01-28","2009-04-29","2009-07-30","2009-10-29","2010-01-28","2010-04-29","2010-07-29","2010-10-28","2011-01-28","2011-04-28","2011-07-28","2011-10-28","2012-01-30","2012-05-04","2012-07-30","2012-10-31","2012-12-18","2013-07-30","2013-10-30","2014-01-30","2014-05-08","2014-07-30","2014-10-30","2015-01-29","2015-05-07","2015-07-30","2015-10-29","2016-01-28","2016-05-05","2016-07-28"
"Dividend",0.00156,0.00156,0.00195,0.00195,0.00195,0.00195,0.00234,0.00234,0.00234,0.00234,0.00351,0.00351,0.00351,0.00351,0.00527,0.00527,0.00527,0.00527,0.0079,0.0079,0.0079,0.0079,0.01185,0.01185,0.01185,0.01185,0.01778,0.01778,0.01778,0.01778,0.02667,0.02667,0.02667,0.02667,0.04,0.04,0.04,0.04,0.06,0.06,0.06,0.06,0.09,0.09,0.09,0.09,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.16,0.16,0.16,0.16,0.21,0.21,0.21,0.3,0.3,0.3,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0.32,0.32,0.33,0.66,0.35,0.35,0.35,0.35,0.38,0.38,0.38,0.38,0.42,0.42,0.42,0.42,0.46
