"","1984-12-03","1985-03-04","1985-06-03","1985-08-30","1985-12-02","1986-03-03","1986-06-02","1986-08-29","1986-12-01","1987-03-02","1987-06-01","1987-08-31","1987-09-01","1987-11-30","1988-02-29","1988-05-27","1988-08-29","1988-11-28","1989-02-27","1989-05-26","1989-09-01","1989-12-04","1990-03-05","1990-06-04","1990-08-31","1990-12-03","1991-03-04","1991-06-03","1991-08-30","1991-12-02","1992-03-02","1992-06-01","1992-08-31","1992-11-30","1993-03-01","1993-05-28","1993-08-30","1993-11-29","1994-02-28","1994-05-27","1994-08-29","1994-11-28","1995-02-27","1995-05-26","1995-09-06","1995-12-06","1996-03-06","1996-06-05","1996-09-04","1996-12-04","1997-03-05","1997-06-04","1997-09-03","1997-12-03","1998-03-04","1998-06-03","1998-09-02","1998-12-02","1999-03-03","1999-06-02","1999-09-01","1999-11-30","2000-03-01","2000-05-31","2000-08-30","2000-11-29","2001-02-28","2001-05-30","2001-08-07","2001-12-05","2002-02-27","2002-06-05","2002-09-04","2002-12-04","2003-03-05","2003-06-04","2003-09-03","2003-12-03","2004-03-03","2004-06-02","2004-09-01","2004-12-01","2005-03-02","2005-06-01","2005-08-31","2005-11-30","2006-03-01","2006-05-31","2006-08-30","2006-11-29","2007-02-28","2007-05-30","2007-09-05","2007-12-05","2008-03-05","2008-06-04","2008-09-03","2011-01-20","2013-09-10","2013-12-03","2014-03-07","2014-06-06","2014-09-09","2014-12-02","2015-03-10","2015-06-09","2015-09-10","2015-12-03","2016-03-10","2016-06-09","2016-09-13"
"Dividend",0.09271,0.09271,0.09271,0.09271,0.09271,0.09271,0.09271,0.09271,0.10451,0.10451,0.10451,0.04214,0.10451,0.12642,0.12642,0.12642,0.16856,0.16856,0.16856,0.20227,0.20227,0.20227,0.20227,0.23093,0.23177,0.23177,0.23177,0.26337,0.26337,0.26337,0.26337,0.29498,0.29498,0.29498,0.29498,0.29498,0.31605,0.31605,0.31605,0.31605,0.36346,0.36346,0.36346,0.40454,0.40296,0.40296,0.40296,0.40296,0.47407,0.47407,0.47407,0.53096,0.53333,0.53333,0.53333,0.53333,0.61867,0.61867,0.59733,0.59733,0.66667,0.66667,0.66667,0.66667,0.74,0.74,0.74,0.74,0.84,0.84,0.84,0.86,0.94,0.96,0.94,0.94,1.3,1.3,1.3,1.5,1.5,1.5,2.5,2.5,3,3,3,3,3.3,3.3,3.3,3.3,4,4,4,4,4.4,8.7,0.1,0.1,0.125,0.125,0.125,0.125,0.125,0.125,0.28,0.28,0.32,0.32,0.32
