"","1987-08-07","1987-11-05","1988-02-05","1988-05-06","1988-08-05","1988-11-04","1989-02-03","1989-05-05","1989-08-07","1989-11-06","1990-02-05","1990-05-07","1990-08-06","1990-11-05","1991-02-04","1991-05-06","1991-08-05","1991-11-04","1992-02-03","1992-02-28","1992-05-04","1992-08-03","1992-11-02","1993-02-04","1993-05-03","1993-08-02","1993-09-29","1993-11-01","1994-01-31","1994-05-02","1994-08-01","1994-10-31","1995-01-30","1995-05-01","1995-08-02","1995-11-01","1996-01-31","1996-05-01","1996-07-31","1996-10-30","1997-02-05","1997-04-30","1997-07-30","1997-10-30","1998-02-04","1998-04-29","1998-07-30","1998-10-29","1999-01-28","1999-04-29","1999-07-29","1999-10-28","2000-01-28","2000-04-27","2000-07-28","2000-10-30","2001-01-30","2001-04-27","2001-07-30","2001-10-30","2002-01-30","2002-04-29","2002-07-30","2002-10-30","2003-02-27","2003-05-29","2003-08-28","2003-11-26","2004-02-26","2004-05-27","2004-08-30","2004-11-29","2005-02-25","2005-05-27","2005-08-30","2005-11-29","2006-02-27","2006-05-30","2006-08-30","2006-11-29","2007-02-27","2007-05-30","2007-08-30","2007-11-29","2008-02-28","2008-05-21","2008-08-28","2008-11-26","2009-02-26","2009-05-28","2009-08-28","2009-11-25","2010-02-25","2010-05-27","2010-08-30","2010-11-26","2011-02-25","2011-05-27","2011-08-30","2011-11-25","2012-02-28","2012-05-30","2012-08-29","2012-11-28","2013-03-06","2013-05-30","2013-08-28","2013-11-26","2014-02-27","2014-05-29","2014-08-27","2014-11-25","2015-02-26","2015-05-28","2015-08-27","2015-11-25","2016-02-26","2016-05-27","2016-08-29"
"Dividend",0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.02083,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.04167,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063
