"","1983-05-16","1983-08-15","1983-11-03","1984-02-10","1984-05-14","1984-08-13","1984-11-02","1985-02-08","1985-05-13","1985-08-12","1985-11-04","1986-02-14","1986-05-12","1986-08-11","1986-11-07","1987-02-09","1987-05-11","1987-08-10","1987-11-06","1988-02-08","1988-05-09","1988-08-08","1988-11-14","1989-02-13","1989-05-08","1989-08-14","1989-11-13","1990-02-12","1990-05-14","1990-08-13","1990-11-09","1991-02-11","1991-05-13","1991-08-12","1991-11-08","1992-02-10","1992-05-11","1992-08-10","1992-11-06","1993-02-08","1993-05-10","1993-08-09","1993-11-05","1994-02-07","1994-05-09","1994-08-08","1994-11-14","1995-02-13","1995-05-08","1995-08-16","1995-11-15","1996-02-14","1996-05-15","1996-08-14","1996-11-13","1997-02-12","1997-05-14","1997-08-13","1997-11-12","1998-02-11","1998-05-13","1998-08-12","1998-11-10","1999-02-10","1999-05-12","1999-08-11","1999-11-09","2000-02-09","2000-05-10","2000-08-09","2000-11-15","2001-02-14","2001-05-09","2001-08-15","2001-11-14","2002-02-13","2002-05-15","2002-08-14","2002-11-13","2003-02-12","2003-05-14","2003-08-13","2003-11-12","2004-02-11","2004-05-12","2004-08-11","2004-11-09","2005-02-09","2005-05-11","2005-08-10","2005-11-09","2006-02-15","2006-05-10","2006-08-09","2006-11-15","2007-01-03","2007-02-14","2007-05-09","2007-08-15","2007-11-14","2008-02-13","2008-05-15","2008-08-13","2008-11-12","2009-02-11","2009-05-14","2009-08-12","2009-11-10","2010-02-10","2010-05-19","2010-08-11","2010-11-09","2011-02-09","2011-05-18","2011-08-10","2011-11-16","2012-02-15","2012-05-16","2012-08-15","2012-11-14","2013-02-13","2013-05-15","2013-08-14","2013-11-13","2014-02-12","2014-05-14","2014-08-13","2014-11-12","2015-02-11","2015-05-13","2015-08-12","2015-11-10","2016-02-10","2016-05-18","2016-08-10"
"Dividend",0.24842,0.25714,0.25714,0.25714,0.25714,0.27021,0.27021,0.27021,0.27021,0.27021,0.28329,0.28329,0.28329,0.292,0.292,0.292,0.292,0.30508,0.30508,0.30508,0.30508,0.32251,0.32251,0.32251,0.32251,0.33994,0.33994,0.33994,0.33994,0.35738,0.35738,0.35738,0.35738,0.37481,0.37481,0.37481,0.37481,0.39224,0.39224,0.39224,0.39224,0.40968,0.40968,0.40968,0.40968,0.42711,0.42711,0.42711,0.42711,0.44454,0.44454,0.44454,0.44454,0.46197,0.46197,0.46197,0.46197,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0.47941,0,0.54042,0.54042,0.54042,0.55786,0.55786,0,0.63,0.63,0.66,0.66,0.66,0.66,0.69,0.69,0.69,0.69,0.72,0.72,0.72,0.72,0.735,0.735,0.735,0.735,0.75,0.75,0.75,0.75,0.765,0.765,0.765,0.765,0.78,0.78,0.78,0.78,0.795,0.795,0.795,0.795,0.825,0.825,0.825,0.825,0.855
