"","1986-12-08","1987-03-05","1987-06-04","1987-09-03","1987-12-08","1988-03-07","1988-06-06","1988-09-06","1988-12-07","1989-03-07","1989-06-06","1989-09-05","1989-12-06","1990-03-06","1990-06-05","1990-09-04","1990-12-06","1991-03-05","1991-06-04","1991-09-04","1991-12-06","1992-03-05","1992-06-04","1992-06-23","1992-09-03","1992-12-08","1993-03-05","1993-06-04","1993-09-03","1993-12-07","1994-03-04","1994-06-06","1994-09-06","1994-12-07","1995-03-07","1995-06-08","1995-09-07","1995-12-08","1996-03-07","1996-06-06","1996-09-06","1996-12-10","1997-03-07","1997-06-06","1997-09-08","1997-12-10","1998-03-09","1998-06-08","1998-09-08","1998-12-10","1999-03-09","1999-06-08","1999-09-08","1999-12-09","2000-03-09","2000-06-08","2000-09-07","2000-12-08","2001-03-08","2001-06-07","2001-09-06","2001-12-10","2002-03-07","2002-06-06","2002-09-06","2002-12-10","2003-03-07","2003-06-06","2003-09-08","2003-12-10","2004-03-09","2004-06-08","2004-09-08","2004-12-09","2005-03-09","2005-06-08","2005-09-08","2005-12-09","2006-03-09","2006-06-08","2006-09-07","2006-12-08","2007-03-08","2007-06-07","2007-09-06","2007-12-10","2008-03-07","2008-06-06","2008-09-08","2008-12-10","2009-03-09","2009-06-08","2009-09-08","2009-12-09","2010-03-09","2010-06-08","2010-09-08","2010-12-09","2011-03-08","2011-06-08","2011-09-13","2011-12-20","2012-03-08","2012-06-07","2012-09-12","2012-12-06","2013-03-14","2013-06-13","2013-09-06","2013-12-05","2014-03-13","2014-06-12","2014-09-05","2014-12-04","2015-03-12","2015-06-11","2015-09-04","2015-12-03","2016-03-11","2016-06-16","2016-09-12"
"Dividend",0.02313,0.02313,0.02313,0.0275,0.0275,0.0275,0.0275,0.0325,0.0325,0.0325,0.0325,0.04,0.04,0.04,0.04,0.04875,0.04875,0.04875,0.04875,0.055,0.055,0.055,0.055,0.0625,0.0625,0.0625,0.0625,0.0625,0.07,0.07,0.07,0.07,0.078,0.078,0.078,0.078,0.08,0.08,0.08,0.08,0.08,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0625,0.0625,0.0625,0.0625,0.06875,0.06875,0.06875,0.06875,0.075,0.075,0.075,0.075,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.25,0.125,0.125,0.125,0.135,0.135,0.135,0.135,0.143,0.143,0.143,0.143,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22,0.22
