"","2000-11-16","2001-02-22","2001-05-16","2001-08-16","2001-11-16","2002-02-26","2002-05-16","2002-08-16","2002-11-18","2003-02-18","2003-05-16","2003-08-18","2003-11-18","2004-02-18","2004-05-18","2004-08-18","2004-11-17","2005-05-25","2005-08-17","2005-11-16","2006-02-15","2006-05-17","2006-08-16","2006-11-16","2007-02-15","2007-05-16","2007-08-16","2007-11-16","2008-02-15","2008-05-16","2008-08-18","2008-11-18","2009-02-18","2009-05-18","2009-08-18","2009-11-18","2010-02-17","2010-05-18","2010-08-18","2010-11-17","2011-02-16","2011-05-18","2011-08-17","2011-11-16","2012-02-15","2012-05-17","2012-08-16","2012-11-16","2013-02-15","2013-05-16","2013-08-16","2013-11-18","2014-02-18","2014-05-16","2014-08-18","2014-11-18","2015-02-18","2015-05-18","2015-08-18","2015-11-18","2016-02-17","2016-05-18","2016-08-18"
"Dividend",0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0375,0.0375,0.0375,0.0375,0.028,0.055,0.055,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.105,0.105,0.105,0.105,0.115,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.2,0.2,0.25,0.25,0.28,0.28,0.28,0.28,0.34,0.34,0.34,0.34,0.37,0.37,0.37
