"","1994-03-22","1994-06-29","1994-09-29","1994-12-28","1995-03-30","1995-07-10","1995-10-06","1996-01-10","1996-04-10","1996-07-10","1996-08-12","1996-11-06","1997-02-05","1997-05-14","1997-08-06","1997-11-05","1998-02-04","1998-05-06","1998-08-04","1998-09-21","1998-11-04","1999-02-03","1999-05-05","1999-08-04","1999-11-03","2000-02-02","2000-05-03","2000-08-02","2000-11-01","2001-02-14","2001-05-16","2001-08-16","2001-11-15","2002-02-13","2002-05-15","2002-08-14","2002-11-13","2003-02-13","2003-05-14","2003-08-13","2003-11-12","2004-02-12","2004-05-13","2004-08-13","2004-10-15","2004-11-15","2005-02-16","2005-05-13","2005-08-15","2005-11-14","2006-02-15","2006-05-15","2006-08-15","2006-11-14","2007-02-12","2007-05-15","2007-08-15","2007-11-14","2008-02-13","2008-05-14","2008-08-13","2008-11-12","2009-02-10","2009-05-12","2009-08-13","2009-11-12","2010-02-11","2010-05-12","2010-08-13","2010-11-12","2011-02-10","2011-05-13","2011-08-15","2011-11-14","2011-12-14","2012-02-13","2012-05-15","2012-08-15","2012-11-14","2013-02-12","2013-05-15","2013-08-14","2013-11-13","2014-02-12","2014-05-14","2014-08-13","2014-11-12","2015-02-11","2015-05-13","2015-08-13","2015-11-12","2016-02-10","2016-05-13","2016-08-15"
"Dividend",0.44685,0.44685,0.44685,0.44685,0.46284,0.46284,0.46284,0.46284,0.46284,0.46284,0.46284,0.46284,0.46284,0.47507,0.47507,0.47507,0.47507,0.47507,0.47507,0.47507,0.03104,0.47507,0.47507,0.47507,0.47507,0.47507,0.47507,0.47507,0.47507,0.47507,0.49389,0.49389,0.49389,0.49389,0.5174,0.5174,0.5174,0.56444,0.56444,0.56444,0.56444,0.61148,0.61148,0.61148,0.3857,0.22578,0.65851,0.65851,0.65851,0.65851,0.71496,0.71496,0.71496,0.71496,0.79022,0.79022,0.79022,0.79022,0.84666,0.84666,0.84666,0.84666,0.84666,0.56444,0.11195,0.11289,0.56444,0.56444,0.56444,0.75259,0.75259,0.75259,0.75259,0.84666,0.18815,0.8937,0.94073,0.98777,1.03481,1.08184,1.08184,1.08184,1.12888,1.17592,1.22295,1.3,1.3,1.4,1.5,1.55,1.6,1.6,1.6,1.65
