"","1980-02-25","1980-05-27","1980-09-02","1980-12-01","1981-03-02","1981-06-01","1981-09-01","1981-12-01","1982-03-01","1982-05-28","1982-08-31","1982-12-01","1983-02-28","1983-05-31","1983-08-31","1983-11-30","1984-02-29","1984-06-01","1984-09-04","1984-12-03","1985-03-01","1985-06-03","1985-09-03","1985-12-02","1986-03-03","1986-06-02","1986-09-02","1986-12-01","1987-03-02","1987-06-01","1987-09-01","1987-12-01","1988-03-01","1988-06-01","1988-09-01","1988-12-01","1989-03-01","1989-06-01","1989-09-01","1989-12-01","1990-03-01","1990-06-01","1990-09-04","1990-12-03","1991-03-01","1991-06-03","1991-09-03","1991-12-02","1992-03-02","1992-06-01","1992-09-01","1992-12-01","1993-03-02","1993-06-01","1993-09-01","1993-12-01","1994-03-01","1994-06-01","1994-09-01","1994-12-01","1995-03-01","1995-06-01","1995-09-06","1995-12-05","1996-03-06","1996-06-05","1996-09-05","1996-12-06","1997-03-06","1997-06-05","1997-09-05","1997-12-08","1998-03-06","1998-06-05","1998-09-04","1998-12-08","1999-03-08","1999-06-07","1999-09-07","1999-12-08","2000-03-08","2000-06-07","2000-09-06","2000-12-06","2001-03-07","2001-06-06","2001-09-05","2001-12-05","2002-03-06","2002-06-05","2002-09-05","2002-12-05","2003-03-06","2003-06-05","2003-09-04","2003-12-04","2004-03-04","2004-06-04","2004-09-07","2004-12-07","2005-03-07","2005-06-06","2005-09-06","2005-12-06","2006-03-06","2006-06-06","2006-09-06","2006-12-06","2007-03-07","2007-06-06","2007-09-06","2007-12-05","2008-03-06","2008-06-05","2008-09-04","2008-12-04","2009-03-06","2009-06-05","2009-09-04","2009-12-07","2010-03-08","2010-06-07","2010-09-07","2010-12-06","2011-03-08","2011-06-07","2011-09-07","2011-12-07","2012-03-07","2012-06-06","2012-09-05","2012-12-05","2013-03-06","2013-06-05","2013-09-04","2013-12-04","2014-03-05","2014-06-04","2014-09-03","2014-12-08","2015-03-06","2015-06-05","2015-09-04","2015-12-07","2016-03-08","2016-06-07","2016-09-07"
"Dividend",0.18333,0.19333,0.19333,0.19333,0.20333,0.20333,0.20333,0.20333,0.20333,0.21333,0.21333,0.21333,0.21333,0.22,0.22,0.22,0.22,0.22667,0.22667,0.22667,0.22667,0.23667,0.23667,0.23667,0.23667,0.24667,0.24667,0.24667,0.24667,0.25,0.25,0.25,0.25,0.25,0.25,0.255,0.255,0.255,0.255,0.26,0.26,0.26,0.26,0.265,0.265,0.265,0.265,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.275,0.275,0.275,0.275,0.28,0.28,0.28,0.28,0.285,0.285,0.285,0.285,0.2925,0.2925,0.2925,0.2925,0.323,0.323,0.323,0.323,0.333,0.333,0.333,0.333,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.355,0.355,0.355,0.355,0.36,0.36,0.36,0.36,0.37,0.37,0.37,0.37,0.39,0.39,0.39,0.39,0.41,0.41,0.41
