"","1984-03-09","1984-06-11","1984-09-10","1984-12-10","1985-03-11","1985-06-10","1985-09-09","1985-12-09","1986-03-10","1986-06-09","1986-09-09","1986-12-09","1987-03-09","1987-06-09","1987-09-09","1987-12-09","1988-03-09","1988-06-09","1988-09-09","1988-12-09","1989-03-09","1989-06-09","1989-09-11","1989-12-11","1990-03-09","1990-06-11","1990-09-10","1990-12-10","1991-03-11","1991-06-10","1991-09-09","1991-12-09","1991-12-23","1992-03-31","1992-06-29","1992-09-30","1992-12-30","1993-03-31","1993-06-29","1993-09-30","1993-12-31","1994-03-30","1994-06-29","1994-09-30","1994-12-30","1995-03-31","1995-07-03","1995-10-04","1996-01-03","1996-07-02","1996-10-02","1997-01-02","1997-04-02","1997-07-01","1997-10-02","1998-01-02","1998-04-02","1998-07-01","1998-10-02","1999-01-04","1999-04-01","1999-07-01","1999-10-04","2000-01-04","2000-04-04","2000-07-03","2000-10-04","2001-01-03","2001-04-04","2001-07-03","2001-10-03","2002-01-02","2002-04-03","2002-07-02","2002-10-02","2003-01-02","2003-04-02","2003-07-01","2003-10-02","2004-01-02","2004-04-02","2004-07-01","2004-10-04","2005-01-04","2005-04-04","2005-07-01","2005-10-04","2006-01-04","2006-04-04","2006-07-03","2006-10-04","2007-01-03","2007-04-03","2007-07-03","2007-10-03","2008-01-02","2008-04-02","2008-07-01","2008-10-02","2009-01-02","2009-04-02","2009-07-01","2009-10-02","2010-01-04","2010-04-01","2010-07-01","2010-10-04","2011-01-04","2011-04-04","2011-07-01","2011-10-04","2012-01-04","2012-04-03","2012-07-03","2012-10-03","2013-01-02","2013-04-03","2013-07-02","2013-10-02","2014-01-02","2014-04-02","2014-07-01","2014-10-02","2015-01-02","2015-04-01","2015-07-01","2015-10-02","2016-01-04","2016-04-04","2016-07-01"
"Dividend",0.19667,0.19667,0.19667,0.19667,0.20667,0.20667,0.20667,0.20667,0.21667,0.21667,0.21667,0.21667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.08333,0.08333,0.08333,0.08333,0.08333,0.01633,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.12667,0.12667,0.12667,0.14667,0.14667,0.14667,0.16667,0.16667,0.16667,0.18667,0.18667,0.18667,0.20667,0.20667,0.20667,0.20667,0.24,0.24,0.24,0.24,0.27333,0.27333,0.27333,0.27333,0.32,0.32,0.32,0.32,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.25,0.25,0.25,0.25,0.3,0.3,0.3,0.3,0.3,0.38,0.38,0.38,0.38,0.4,0.4,0.4,0.4,0.44,0.44,0.44,0.44,0.48
