"","1983-09-26","1983-12-23","1984-03-26","1984-06-25","1984-09-24","1984-12-24","1985-03-25","1985-06-24","1985-09-24","1985-12-24","1986-03-24","1986-06-24","1986-09-24","1986-12-24","1987-03-25","1987-06-24","1987-09-24","1987-12-24","1988-03-25","1988-06-24","1988-09-26","1988-12-23","1989-03-27","1989-06-26","1989-09-25","1989-12-22","1990-03-26","1990-06-25","1990-09-24","1990-12-24","1991-03-22","1991-06-24","1991-09-24","1991-12-24","1992-03-25","1992-06-24","1992-09-24","1992-12-24","1993-03-25","1993-06-24","1993-09-24","1993-12-27","1994-03-25","1994-06-24","1994-09-26","1994-12-23","1995-03-27","1995-06-28","1995-09-27","1995-12-27","1996-03-27","1996-06-26","1996-09-26","1996-12-27","1997-03-26","1997-06-26","1997-09-26","1997-12-29","1998-03-27","1998-06-26","1998-09-28","1998-12-29","1999-03-29","1999-06-28","1999-09-28","1999-12-29","2000-03-29","2000-06-28","2000-09-27","2000-12-27","2001-03-28","2001-06-27","2001-09-26","2001-12-26","2002-03-26","2002-06-26","2002-09-25","2002-12-27","2003-03-27","2003-06-26","2003-09-26","2003-12-29","2004-03-29","2004-06-28","2004-09-28","2004-12-29","2005-03-29","2005-06-28","2005-09-28","2005-12-28","2006-03-29","2006-06-28","2006-09-27","2006-12-27","2007-03-28","2007-06-27","2007-09-26","2007-12-27","2008-03-26","2008-06-26","2008-09-26","2008-12-29","2009-03-27","2009-06-26","2009-09-28","2009-12-29","2010-03-29","2010-06-28","2010-09-28","2010-12-29","2011-03-29","2011-06-28","2011-09-28","2011-12-28","2012-03-28","2012-06-27","2012-09-26","2012-12-27","2013-03-26","2013-06-26","2013-09-25","2013-12-27","2014-03-27","2014-06-26","2014-09-26","2014-12-29","2015-03-27","2015-06-26","2015-09-28","2015-12-29","2016-03-29","2016-06-28","2016-09-28"
"Dividend",0.00333,0.00333,0.00375,0.00375,0.00375,0.00375,0.00417,0.00417,0.00417,0.00417,0.00458,0.005,0.005,0.005,0.00563,0.00563,0.00563,0.00563,0.00625,0.00625,0.00625,0.00625,0.00688,0.00688,0.00688,0.00688,0.0075,0.0075,0.0075,0.0075,0.00813,0.00813,0.00813,0.00813,0.00875,0.00875,0.00875,0.00875,0.01,0.01,0.01,0.01,0.01125,0.01125,0.01125,0.01125,0.0175,0.0175,0.0175,0.0175,0.02,0.02,0.02,0.02,0.025,0.025,0.025,0.025,0.03,0.03,0.03,0.03,0.0325,0.0325,0.0325,0.0325,0.0375,0.0375,0.0375,0.0375,0.0425,0.0425,0.0425,0.0425,0.0475,0.0475,0.0475,0.0475,0.05,0.05,0.05,0.05,0.0525,0.0525,0.065,0.065,0.075,0.075,0.075,0.325,0.1,0.6,0.6,0.6,0.61,0.61,0.61,0.61,0.52,0.52,0.52,0.35,0.35,0.35,0.35,0.36,0.36,0.36,0.36,0.363,0.363,0.363,0.363,0.365,0.365,0.365,0.365,0.367,0.367,0.367,0.368,0.37,0.37,0.37,0.37,0.372,0.372,0.373,0.373,0.375,0.375,0.375,0.375
