"","2001-01-04","2001-04-06","2001-07-09","2001-10-09","2002-01-08","2002-04-08","2002-07-09","2002-10-08","2003-01-08","2003-04-04","2003-07-08","2003-10-08","2004-01-07","2004-04-06","2004-07-07","2004-10-06","2005-01-05","2005-04-06","2005-07-06","2005-10-05","2006-01-04","2006-04-05","2006-07-05","2006-10-04","2007-01-03","2007-04-03","2007-07-03","2007-10-03","2008-01-02","2008-04-02","2008-07-01","2008-10-01","2009-01-07","2009-04-01","2009-06-30","2009-10-07","2010-01-06","2010-04-07","2010-07-07","2010-10-06","2011-01-05","2011-04-06","2011-07-06","2011-10-05","2012-01-04","2012-04-03","2012-07-03","2012-10-03","2013-01-02","2013-04-03","2013-07-02","2013-10-02","2014-01-08","2014-04-02","2014-07-01","2014-10-08","2015-01-07","2015-03-31","2015-06-30","2015-10-07","2016-01-06","2016-04-06","2016-07-06"
"Dividend",0.045,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.065,0.065,0.065,0.065,0.0725,0.0725,0.085,0.085,0.085,0.085,0.1,0.1,0.1,0.1,0.125,0.125,0.125,0.175,0.175,0.175,0.24,0.24,0.24,0.265,0.265,0.265,0.265,0.265,0.265,0.28,0.28,0.28,0.28,0.3,0.3,0.3,0.3,0.375,0.375,0.375,0.375,0.43,0.43,0.43,0.43,0.49,0.49,0.49,0.49,0.54,0.54,0.54,0.54
