"","1990-03-27","1990-06-25","1990-09-24","1990-12-21","1991-03-27","1991-06-24","1991-09-24","1991-12-24","1992-03-25","1992-06-24","1992-09-25","1992-12-24","1993-03-25","1993-06-25","1993-09-24","1993-12-27","1994-03-25","1994-09-26","1994-12-23","1995-03-27","1995-07-03","1995-09-27","1995-12-27","1996-03-28","1996-06-26","1996-09-26","1996-12-27","1997-03-26","1997-06-26","1997-09-30","1997-10-28","1997-12-29","1998-03-27","1998-06-30","1998-09-29","1998-12-29","1999-03-29","1999-06-30","1999-09-29","1999-12-29","2000-03-29","2000-06-28","2000-09-27","2000-12-27","2001-03-29","2001-06-27","2001-09-26","2001-12-27","2002-03-21","2002-06-26","2002-09-26","2002-12-26","2003-04-03","2003-07-02","2003-10-01","2003-12-29","2004-04-01","2004-06-30","2004-10-06","2004-12-29","2005-03-31","2005-07-06","2005-10-05","2005-12-28","2006-03-30","2006-07-05","2006-10-04","2006-12-27","2007-04-04","2007-07-03","2007-10-03","2007-12-26","2008-04-10","2008-07-02","2008-10-01","2008-12-29","2009-04-02","2009-07-01","2009-09-30","2009-12-29","2010-04-08","2010-07-01","2010-10-06","2010-12-29","2011-04-07","2011-07-07","2011-10-05","2011-12-28","2012-04-04","2012-07-05","2012-10-03","2012-12-27","2013-04-11","2013-07-03","2013-10-03","2013-12-27","2014-04-03","2014-07-02","2014-10-08","2014-12-29","2015-04-01","2015-07-09","2015-10-08","2015-12-29","2016-04-07","2016-07-07"
"Dividend",0.0275,0.03,0.03,0.0325,0.0325,0.0375,0.0375,0.045,0.045,0.05,0.05,0.055,0.055,0.055,0.055,0.06,0.06,0.06,0.065,0.065,0.065,0.065,0.07,0.07,0.07,0.07,0.075,0.075,0.075,0.075,0.075,0.08,0.08,0.08,0.08,0.085,0.085,0.085,0.085,0.095,0.095,0.095,0.095,0.1,0.1,0.1,0.1,0.105,0.105,0.105,0.105,0.11,0.11,0.12,0.12,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.18,0.18,0.18,0.18,0.2,0.2,0.2,0.2,0.22,0.22,0.22,0.22,0.24,0.24,0.24,0.24,0.26,0.26,0.26,0.26,0.28,0.28,0.28,0.28,0.31,0.31,0.31,0.31,0.34,0.34,0.34,0.34,0.37,0.37,0.37,0.37,0.4,0.4,0.4,0.4,0.43,0.43,0.43
