"","1980-02-15","1980-05-21","1980-08-21","1980-11-05","1981-02-10","1981-05-20","1981-08-20","1981-11-04","1982-03-01","1982-05-20","1982-08-19","1982-11-04","1983-02-28","1983-05-19","1983-08-18","1983-11-02","1984-02-27","1984-05-17","1984-08-16","1984-11-07","1985-02-25","1985-05-16","1985-08-15","1985-11-06","1986-02-24","1986-05-15","1986-08-21","1986-11-05","1987-02-23","1987-05-14","1987-08-20","1987-11-05","1988-02-29","1988-05-19","1988-08-18","1988-11-09","1989-02-15","1989-05-18","1989-08-17","1989-11-09","1990-02-14","1990-05-17","1990-08-16","1990-11-07","1991-02-13","1991-05-16","1991-08-15","1991-11-06","1992-02-20","1992-05-20","1992-08-20","1992-11-05","1993-02-18","1993-05-20","1993-08-19","1993-11-04","1994-02-16","1994-05-19","1994-08-18","1994-11-03","1995-02-15","1995-05-18","1995-08-21","1995-11-13","1996-02-16","1996-05-22","1996-08-21","1996-11-13","1997-02-18","1997-05-21","1997-08-20","1997-11-12","1998-02-18","1998-05-20","1998-08-19","1998-11-10","1999-02-18","1999-05-26","1999-08-25","1999-11-10","2000-02-23","2000-05-25","2000-08-28","2000-10-23","2001-02-13","2001-05-11","2001-08-13","2001-11-13","2002-02-13","2002-05-13","2002-08-13","2002-11-13","2003-02-12","2003-05-13","2003-08-13","2003-11-12","2004-02-11","2004-05-12","2004-08-11","2004-11-10","2005-02-11","2005-05-11","2005-08-11","2005-11-10","2006-02-13","2006-05-11","2006-08-11","2006-11-13","2007-02-13","2007-05-11","2007-08-13","2007-11-13","2008-02-13","2008-05-13","2008-08-13","2008-11-12","2009-02-11","2009-05-13","2009-08-12","2009-11-10","2010-02-11","2010-05-12","2010-08-12","2010-11-10","2011-02-11","2011-05-12","2011-08-11","2011-11-10","2012-02-13","2012-03-13","2012-05-11","2012-08-13","2012-11-13","2013-02-14","2013-05-13","2013-08-13","2013-11-13","2014-02-12","2014-05-14","2014-08-13","2014-11-12","2015-02-11","2015-05-13","2015-08-12","2015-11-10","2016-02-10","2016-05-11","2016-08-11"
"Dividend",0.225,0.225,0.225,0.225,0.225,0.225,0.25,0.25,0.25,0.25,0.265,0.265,0.265,0.265,0.265,0.265,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.15,0.15,0.15,0.15,0.15,0.15,0.1625,0.1625,0.1625,0.1625,0.175,0.175,0.175,0.175,0.175,0.19,0.19,0.19,0.2025,0.2025,0.2025,0.2025,0.2175,0.2175,0.2175,0.2175,0.225,0.225,0.225,0.225,0.225,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.079,0.2765,0.2115,0.2115,0.2115,0.22,0.22,0.22,0.22,0.23,0.23,0.25,0.25,0.275,0.275,0.305,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.44,0.44,0.44,0.44,0.5,0.5,0.5,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.525,0.146,0.379,0.525,0.525,0.525,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.318,0.318
