"","1977-01-24","1977-04-25","1977-07-25","1977-10-24","1978-01-26","1978-04-24","1978-07-24","1979-01-29","1979-04-23","1979-07-23","1979-10-22","1980-04-21","1980-07-28","1980-10-27","1981-01-27","1981-04-27","1981-07-27","1981-10-26","1982-01-26","1982-04-26","1982-07-26","1982-10-25","1983-01-26","1983-07-26","1983-10-24","1984-01-25","1984-04-23","1984-07-23","1984-10-22","1985-04-29","1985-07-30","1985-10-29","1986-02-04","1986-04-28","1986-07-28","1986-10-28","1987-02-10","1987-04-27","1987-07-29","1987-11-03","1988-02-09","1988-05-04","1988-08-04","1988-10-07","1988-10-31","1988-12-05","2006-05-11","2006-08-11","2006-11-13","2007-02-13","2007-05-11","2007-08-13","2007-11-13","2008-02-13","2008-05-13","2008-08-13","2008-11-12","2009-02-11","2009-05-13","2009-08-12","2009-11-12","2010-02-10","2010-05-12","2010-08-12","2010-11-10","2011-02-11","2011-05-12","2011-08-11","2011-11-10","2012-02-13","2012-05-11","2012-08-13","2012-11-13","2013-02-13","2013-05-13","2013-08-13","2013-11-13","2014-02-12","2014-05-13","2014-08-13","2014-11-12","2015-02-11","2015-05-13","2015-08-12","2015-11-10","2016-02-10","2016-05-11","2016-08-11"
"Dividend",0.01125,0.01125,0.0125,0.0125,0.0125,0.01375,0.01375,0.01813,0.00907,0.02125,0.02125,0.02125,0.02125,0.02375,0.02375,0.02375,0.02375,0.02688,0.02688,0.02688,0.02688,0.02938,0.02938,0.02938,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03282,0.03275,0.03275,0.03275,0.03275,0.03275,0.03275,0.035,0.035,0.035,5,1,0.0325,0.0325,0.0325,0.0325,0.0375,0.0375,0.0375,0.0375,0.045,0.045,0.045,0.045,0.045,0.045,0.0475,0.0475,0.0475,0.0475,0.0525,0.0525,0.0525,0.0525,0.0575,0.0575,0.0575,0.0575,0.075,0.075,0.075,0.075,0.0825,0.0825,0.0825,0.0825,0.0925,0.0925,0.0925,0.105,0.105,0.105,0.105,0.12
