"","1983-04-18","1983-07-18","1983-10-17","1984-01-16","1984-04-13","1984-07-16","1984-10-15","1985-01-14","1985-04-15","1985-07-15","1985-10-11","1986-01-13","1986-04-14","1986-07-14","1986-10-10","1987-01-16","1987-04-10","1987-07-20","1987-10-19","1988-01-15","1988-04-18","1988-07-18","1988-10-25","1989-01-13","1989-04-17","1989-07-17","1989-10-16","1990-01-12","1990-04-16","1990-07-16","1990-10-15","1991-01-14","1991-04-15","1991-07-15","1991-10-11","1992-04-10","1992-07-13","1992-10-19","1993-01-15","1993-04-12","1993-07-19","1993-10-18","1994-01-14","1994-04-18","1994-07-18","1994-10-17","1995-01-13","1995-02-14","1995-04-17","1995-07-19","1995-10-18","1996-01-17","1996-04-17","1996-07-17","1996-10-16","1997-01-15","1997-04-16","1997-07-16","1997-10-15","1998-01-14","1998-04-15","1998-07-22","1998-10-21","1999-01-20","1999-04-21","1999-07-21","1999-10-20","2000-01-19","2000-04-18","2000-07-19","2000-10-18","2001-01-17","2001-04-18","2001-07-18","2001-10-17","2002-01-16","2002-04-17","2002-07-17","2002-10-16","2003-01-15","2003-04-15","2003-07-16","2003-10-15","2004-01-14","2004-04-21","2004-07-21","2004-10-20","2005-01-19","2005-04-20","2005-07-20","2005-10-19","2006-01-18","2006-04-19","2006-07-19","2006-10-18","2007-01-17","2007-04-18","2007-07-18","2007-10-17","2008-01-16","2008-04-16","2008-07-16","2008-10-15","2009-01-14","2009-04-15","2009-07-15","2009-10-21","2010-01-20","2010-04-14","2010-07-21","2010-10-20","2011-01-19","2011-04-19","2011-07-20","2011-10-19","2012-01-18","2012-04-18","2012-07-18","2012-10-17","2013-01-16","2013-04-17","2013-07-17","2013-10-16","2014-01-15","2014-04-15","2014-07-16","2014-10-15","2015-01-14","2015-04-15","2015-07-15","2015-10-14","2016-01-13","2016-04-13","2016-07-13"
"Dividend",0.0225,0.0225,0.0225,0.025,0.025,0.025,0.025,0.03,0.03,0.03,0.03,0.0325,0.0325,0.0325,0.0325,0.035,0.035,0.035,0.035,0.0375,0.0375,0.0375,0.0375,0.0425,0.0425,0.0425,0.0425,0.0475,0.0475,0.0475,0.0475,0.0525,0.0525,0.0525,0.0525,0.0625,0.0625,0.0625,0.065,0.065,0.065,0.065,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
