"","1985-09-09","1985-12-09","1986-03-03","2002-01-02","2006-03-29","2006-06-28","2006-09-27","2006-12-27","2007-03-28","2007-06-27","2007-09-26","2007-12-27","2008-03-27","2008-06-26","2008-09-26","2008-12-29","2009-03-27","2009-06-26","2009-09-28","2009-12-29","2010-03-29","2010-06-28","2010-09-28","2010-12-29","2011-03-29","2011-06-28","2011-09-28","2011-12-28","2012-03-28","2012-06-27","2012-09-26","2012-12-27","2013-03-26","2013-06-26","2013-09-26","2013-12-27","2014-03-27","2014-06-26","2014-09-26","2014-12-29","2015-03-27","2015-06-26","2015-09-28","2015-12-29","2016-03-29","2016-06-28","2016-09-28"
"Dividend",0.0275,0.0275,0.0275,7.07,0.045,0.045,0.045,0.045,0.045,0.0525,0.0525,0.0525,0.0525,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.075,0.075,0.075,0.075,0.09,0.09,0.09,0.135,0.135,0.135,0.135,0.135,0.15,0.15,0.15,0.15,0.165,0.165,0.165,0.165,0.165,0.165,0.165
