"","1982-03-10","1982-06-07","1982-09-03","1982-12-06","1983-03-16","1983-06-07","1983-09-02","1983-12-05","1984-03-14","1984-06-05","1984-08-31","1984-12-03","1985-03-13","1985-06-04","1985-09-09","1985-12-09","1986-03-11","1986-06-10","1986-09-09","1986-12-09","1987-03-10","1987-06-09","1987-09-08","1987-12-08","1988-03-08","1988-06-07","1988-09-06","1988-12-06","1989-03-09","1989-06-08","1989-09-07","1989-12-07","1990-03-08","1990-06-07","1990-09-06","1990-12-06","1991-03-07","1991-06-06","1991-09-05","1991-12-05","1992-03-05","1992-06-04","1992-09-02","1992-12-01","1992-12-03","1993-03-04","1993-06-03","1993-09-01","1993-12-02","1994-03-03","1994-06-02","1994-08-31","1994-12-01","1995-03-09","1995-06-12","1995-09-11","1995-12-11","1996-03-11","1996-06-10","1996-09-09","1996-10-01","1996-12-09","1997-03-06","1997-06-09","1997-09-08","1997-12-08","1998-03-10","1998-06-09","1998-09-08","1998-12-09","1999-03-10","1999-06-09","1999-09-22","1999-12-08","2000-04-03","2000-12-13","2001-12-12","2002-12-11","2003-12-10","2004-12-08","2005-12-07","2006-12-06","2007-03-07","2007-06-06","2007-09-06","2007-12-06","2008-03-06","2008-06-06","2008-09-08","2008-12-08","2009-03-06","2009-06-08","2009-09-08","2009-12-08","2010-03-08","2010-06-08","2010-09-08","2010-12-08","2011-03-08","2011-06-08","2011-09-07","2011-12-07","2012-03-07","2012-06-06","2012-09-05","2012-12-05","2013-03-06","2013-06-05","2013-09-04","2013-12-04","2014-03-05","2014-06-04","2014-09-03","2014-12-03","2015-03-09","2015-05-28","2015-09-02","2015-12-02","2016-03-02","2016-06-01","2016-08-31"
"Dividend",0.01418,0.01418,0.01418,0.01418,0.01727,0.01727,0.01727,0.01727,0.02023,0.02023,0.02023,0.02023,0.02269,0.02269,0.02269,0.02269,0.02467,0.02467,0.02467,0.02467,0.02713,0.02713,0.02713,0.02713,0.03083,0.03083,0.03083,0.03083,0.03454,0.03454,0.03454,0.03454,0.03947,0.03947,0.03947,0.03947,0.04563,0.04563,0.04563,0.04563,0.05303,0.05303,0.05303,0.89978,0.05839,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.07116,0.07116,0.07116,0.07659,0.07659,0.07659,0.07659,0.08202,0.08202,0.97773,0.07686,0.08202,0.07659,0.07659,0.07876,0.07876,0.07876,0.07876,0.07903,0.07876,0.07876,0.07876,0.07903,0.73683,0.31613,0.31613,0.31613,0.31613,0.31613,0.31613,0.31613,0.09125,0.09125,0.09125,0.11841,0.11841,0.11841,0.11841,0.14123,0.14123,0.14123,0.14123,0.15752,0.15752,0.15752,0.15752,0.16839,0.16839,0.16839,0.16839,0.18197,0.18197,0.18197,0.24443,0.24443,0.24443,0.26616,0.26616,0.26616,0.26616,0.28246,0.28246,0.28246,0.28246,0.28246,0.115,0.115,0.115,0.13,0.13
