"","1983-05-04","1983-08-04","1983-11-03","1984-02-14","1984-05-04","1984-08-06","1984-11-02","1985-02-11","1985-05-06","1985-08-06","1985-11-05","1986-02-11","1986-05-06","1986-08-05","1986-11-04","1987-02-10","1987-05-05","1987-08-04","1987-11-04","1988-02-16","1988-05-04","1988-08-04","1988-11-04","1989-02-14","1989-05-04","1989-08-04","1989-11-06","1990-02-13","1990-05-04","1990-08-06","1990-11-05","1991-02-12","1991-05-06","1991-08-06","1991-11-05","1992-02-11","1992-05-05","1992-08-04","1992-11-04","1993-02-09","1993-05-04","1993-08-04","1993-11-04","1994-02-15","1994-05-04","1994-08-04","1994-11-04","1995-02-14","1995-05-04","1995-08-08","1995-11-08","1996-02-15","1996-05-08","1996-08-08","1996-11-07","1997-02-13","1997-05-08","1997-08-07","1997-11-06","1998-02-12","1998-05-07","1998-08-06","1998-11-06","1999-02-11","1999-05-06","1999-08-06","1999-11-08","2000-02-17","2000-05-08","2000-08-08","2000-11-08","2001-02-15","2001-05-08","2001-08-08","2001-11-07","2002-02-14","2002-05-08","2002-08-08","2002-11-07","2003-02-13","2003-05-08","2003-08-07","2003-11-06","2004-02-12","2004-05-06","2004-08-06","2004-11-08","2005-02-17","2005-05-06","2005-08-08","2005-11-08","2006-02-15","2006-05-08","2006-08-08","2006-11-08","2007-02-14","2007-05-08","2007-08-08","2007-11-07","2008-02-20","2008-05-08","2008-08-07","2008-11-06","2009-02-18","2009-05-07","2009-08-06","2009-11-06","2010-02-17","2010-05-06","2010-08-06","2010-11-08","2011-02-16","2011-05-06","2011-08-08","2011-11-08","2012-02-15","2012-05-08","2012-08-08","2012-11-07","2013-02-20","2013-05-08","2013-08-08","2013-11-06","2014-02-19","2014-05-08","2014-08-07","2014-11-06","2015-02-18","2015-05-07","2015-08-06","2015-11-06","2016-02-17","2016-05-06","2016-08-08"
"Dividend",0.03688,0.04,0.04,0.04,0.045,0.045,0.045,0.05,0.05,0.05,0.055,0.055,0.06,0.06,0.06,0.0675,0.0675,0.0675,0.075,0.075,0.075,0.085,0.085,0.085,0.095,0.095,0.095,0.095,0.105,0.105,0.105,0.105,0.105,0.105,0.115,0.115,0.115,0.115,0.125,0.125,0.125,0.135,0.135,0.135,0.14,0.14,0.145,0.145,0.145,0.15,0.15,0.15,0.16,0.16,0.16,0.165,0.165,0.165,0.17,0.17,0.18,0.18,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.215,0.215,0.215,0.215,0.22,0.22,0.225,0.225,0.225,0.225,0.235,0.235,0.235,0.235,0.24,0.24,0.24,0.25,0.25,0.26,0.26,0.26,0.26,0.26,0.265,0.265,0.265,0.265,0.27,0.27,0.27,0.275,0.275,0.275,0.285,0.285,0.285,0.285,0.295,0.295,0.295,0.295,0.305,0.305,0.305,0.305,0.335,0.335,0.335,0.335,0.36,0.36,0.36,0.36,0.4,0.4
