"","1993-07-27","1993-10-26","1994-02-08","1994-08-23","1994-11-21","1995-02-13","1995-05-18","1995-08-30","1995-12-13","1996-03-13","1996-06-12","1996-09-12","1996-12-19","1997-03-13","1997-06-12","1997-09-10","1997-12-18","1998-03-13","1998-06-12","1998-09-11","1998-12-16","1999-03-11","1999-06-11","1999-09-13","1999-12-16","2000-03-13","2000-06-12","2000-09-06","2000-12-14","2001-03-08","2001-06-07","2001-12-13","2002-03-08","2002-06-07","2002-09-16","2002-12-18","2003-03-10","2003-06-06","2003-09-15","2003-12-11","2004-03-09","2004-06-01","2004-09-13","2004-12-15","2005-03-04","2005-06-10","2005-09-29","2005-12-14","2006-03-07","2006-06-05","2006-09-29","2006-12-20","2007-03-01","2007-06-07","2007-09-27","2007-12-19","2008-03-03","2008-06-03","2008-09-29","2008-12-17","2009-03-03","2009-06-02","2009-09-24","2009-12-17","2010-02-19","2010-06-01","2010-09-29","2010-12-17","2011-02-17","2011-05-31","2011-09-28","2011-12-16","2012-02-16","2012-05-29","2012-09-26","2012-12-14","2013-02-14","2013-05-28","2013-09-13","2013-12-13","2014-02-14","2014-05-27","2014-09-12","2014-12-12","2015-02-13","2015-05-26","2015-09-11","2015-12-09","2016-02-12","2016-05-24","2016-09-09"
"Dividend",0.0075,0.0075,0.0075,0.01,0.01,0.01,0.01,0.0125,0.0125,0.0125,0.0125,0.015,0.015,0.015,0.0175,0.0175,0.0175,0.0175,0.02,0.02,0.02,0.02,0.0225,0.0225,0.0225,0.0225,0.025,0.025,0.025,0.025,0.03,0.03,0.03,0.035,0.035,0.035,0.035,0.04,0.04,0.08,0.08,0.1,0.1,0.125,0.125,0.16,0.16,0.18,0.18,0.21,0.21,0.21,0.21,0.25,0.3,0.3,0.3,0.33,0.33,0.33,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.125,0.125,0.125,0.155,0.155,0.155,0.155,0.21,0.21,0.21,0.21,0.275,0.275,0.275,0.275,0.31,0.31,0.31,0.31,0.35,0.35,0.35
