"","1976-05-10","1976-07-16","1976-10-21","1977-02-14","1977-05-12","1977-07-19","1977-10-18","1978-02-14","1978-05-16","1978-07-19","1978-10-26","1979-02-14","1979-05-21","1979-07-26","1979-10-26","1980-02-25","1980-06-05","1980-07-24","1980-10-27","1981-02-24","1981-05-13","1981-07-28","1981-10-27","1982-02-05","1982-05-24","1982-07-20","1982-10-15","1983-01-24","1983-05-24","1983-07-15","1983-10-25","1984-01-24","1984-05-23","1984-07-24","1984-10-23","1985-01-22","1985-05-31","1985-07-23","1985-10-22","1986-01-22","1986-05-28","1986-07-23","1986-10-27","1987-01-22","1987-05-20","1987-07-23","1987-10-20","1988-05-24","1988-08-22","1988-11-23","1988-12-21","1989-02-22","1989-05-24","1989-08-25","1989-11-24","1990-02-27","1990-05-30","1990-08-27","1990-11-26","1991-03-05","1991-05-29","1991-08-28","1991-11-27","1992-02-25","1992-05-27","1992-08-25","1992-11-23","1993-02-23","1993-06-01","1993-08-25","1993-11-23","1994-02-22","1994-06-01","1994-08-25","1994-11-23","1995-02-22","1995-05-30","1995-08-29","1995-11-28","1996-02-27","1996-05-31","1996-08-28","1996-11-27","1997-02-26","1997-05-29","1997-08-27","1997-11-26","1998-02-25","1998-05-28","1998-08-27","1998-11-25","1999-03-11","1999-05-27","1999-08-30","1999-11-29","2000-11-13","2001-11-13","2002-11-13","2003-11-12","2004-11-10","2005-11-10","2006-11-13","2007-11-13","2008-02-28","2008-06-05","2008-08-28","2008-11-26","2009-02-26","2009-06-04","2009-08-28","2009-11-27","2010-02-25","2010-05-27","2010-08-30","2010-11-29","2011-02-25","2011-05-27","2011-08-30","2011-11-29","2012-02-28","2012-05-31","2012-08-30","2012-11-29","2013-02-27","2013-05-30","2013-08-29","2013-11-27","2014-02-27","2014-05-29","2014-08-28","2014-11-26","2015-02-26","2015-05-28","2015-08-28","2015-11-27","2016-02-26","2016-06-02","2016-08-30"
"Dividend",0.00062,0.00062,0.00062,0.00062,0.00123,0.00123,0.00123,0.00123,0.00222,0.00222,0.00222,0.00222,0.00346,0.00346,0.00346,0.00346,0.00494,0.00494,0.00494,0.00494,0.00617,0.00617,0.00617,0.00617,0.00741,0.00741,0.00815,0.00815,0.00926,0.00926,0.00926,0.00926,0.01074,0.01074,0.01139,0.01139,0.0125,0.0125,0.0125,0.0125,0.00917,0.01375,0.01375,0.01375,0.01558,0.01563,0.01563,0.0175,0.0175,0.0175,0.0175,0.0175,0.01938,0.01925,0.01925,0.01925,0.02125,0.02125,0.02125,0.02125,0.023,0.023,0.023,0.02375,0.025,0.025,0.025,0.025,0.02675,0.02675,0.02675,0.02675,0.03,0.03,0.03,0.03,0.034,0.034,0.034,0.034,0.0375,0.0375,0.0375,0.0375,0.041,0.041,0.041,0.041,0.045,0.045,0.045,0.049,0.049,0.049,0.049,0.215,0.225,0.235,0.4,0.55,0.67,1,1.5,0.375,0.375,0.375,0.5,0.5,0.5,0.5,0.55,0.55,0.55,0.55,0.61,0.61,0.61,0.61,0.7,0.7,0.7,0.7,0.77,0.77,0.77,0.77,0.81,0.81,0.81,0.81,0.85,0.85,0.85,0.85,0.89,0.89,0.89,0.89
