"","1990-04-30","1990-07-30","1990-10-29","1991-02-14","1991-05-06","1991-11-04","1992-02-18","1992-05-04","1992-08-03","1992-11-02","1993-02-22","1993-05-03","1993-08-02","1993-11-04","1994-03-02","1994-05-02","1994-08-01","1994-10-31","1995-02-17","1995-05-01","1995-08-02","1995-11-01","1996-02-21","1996-05-08","1996-08-07","1996-11-06","1997-02-28","1997-05-07","1997-08-06","1997-11-05","1998-03-03","1998-04-29","1998-08-05","1998-11-04","1999-03-02","1999-05-05","1999-08-04","1999-11-03","2007-03-26","2007-06-25","2007-09-24","2007-12-21","2008-03-24","2008-06-23","2008-09-22","2008-12-22","2009-03-23","2009-06-22","2009-09-21","2009-12-21","2010-03-22","2010-06-28","2010-09-28","2010-12-29","2011-03-29","2011-06-28","2011-09-28","2011-12-28","2012-03-28","2012-06-27","2012-09-26","2012-12-27","2013-03-26","2013-06-28","2013-09-25","2013-12-24","2014-03-26","2014-06-25","2014-09-24","2014-12-23","2015-03-25","2015-06-24","2015-09-23","2015-12-21","2016-03-22","2016-06-22","2016-09-28"
"Dividend",0.02778,0.02778,0.02778,0.03111,0.03111,0.03111,0.03333,0.03333,0.03333,0.03333,0.03333,0.03333,0.03333,0.03333,0.03489,0.035,0.035,0.035,0.03833,0.03833,0.03833,0.03833,0.04333,0.04333,0.04333,0.04333,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.04667,0.05,0.05,0.05,0.05,0.08333,0.08333,0.08333,0.08333,0.09,0.09,0.09,0.09,0.09667,0.09667,0.09667,0.09667,0.10667,0.10667,0.10667,0.10667,0.12,0.12,0.12,0.12,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.18,0.18,0.18,0.18,0.19,0.19,0.19
